RaceId,RaceName,CourseId,CourseName,Off,RaceType,Class,Pattern,RatingBand,AgeBand,SexRestriction,Distance,DistanceInFurlongs,DistanceInMeters,DistanceInYards,Going,Surface,HorseId,HorseName,JockeyId,JockeyName,TrainerId,TrainerName,Age,HeadGear,RaceCardNumber,StallNumber,Weight,WeightInPounds,FractionalOdds,DecimalOdds,OfficialRating,RacingPostRating,TopSpeedRating,ResultStatus,FinishingPosition,BeatenDistance,OverallBeatenDistance,RaceTime,RaceTimeInSeconds,ForecastFractionalOdds,ForecastDecimalOdds,DaysSinceLastRun,FormFigures,PrizeMoney,PrizeMoneyValue,CardOfficialRating,CardRacingPostRating,CardTopSpeedRating,OwnerId,OwnerName,SireName,SireCountry,DamName,HeadgearFirstTime,GeldingFirstTime,WindSurgery,TrainerRtf,JockeyAllowanceLbs,JockeyFirstTime,NewTrainerRacesCount,CountryOfOrigin
927835,Irish Stallion Farms EBF Fillies Maiden,184,Gowran Park (IRE),09/01/2026 14:00:00,Other,,,,2yo,Fillies,7f,7,1407,1540,Yielding,Turf,9693246,Ita Florence,7605,Seamie Heffernan,995,J S Bolger,2,,6,11,9-2,146,15/2,8.5,,,36,CompletedRace,6,2.25,9.5,00:01:30.9350000,90.935,14/1,15,,,"€12,958",12958,,,,376310,M A Ryan/Ian Rush,Sioux Nation,USA,Heroic Heart,False,False,,63,,False,,IRE
927835,Irish Stallion Farms EBF Fillies Maiden,184,Gowran Park (IRE),09/01/2026 14:00:00,Other,,,,2yo,Fillies,7f,7,1407,1540,Yielding,Turf,9599769,Wecouldavehaditall,96266,Nathan Crosse,41273,Daniel McLoughlin,2,,14,8,9-2,146,250/1,251,,,32,CompletedRace,7,1.5,11,00:01:31.3100000,91.31,50/1,51,9,90,"€12,958",12958,,72,63,238746,Ringfort Stud Limited,Bayside Boy,IRE,Folie De Louise,False,False,,38,,False,,IRE
927835,Irish Stallion Farms EBF Fillies Maiden,184,Gowran Park (IRE),09/01/2026 14:00:00,Other,,,,2yo,Fillies,7f,7,1407,1540,Yielding,Turf,9688534,Mala,86349,Shane Foley,1285,Mrs John Harrington,2,,8,9,9-2,146,14/1,15,,,27,CompletedRace,8,1.75,12.75,00:01:31.7475000,91.7475,11/2,6.5,19,4,"€12,958",12958,,87,80,9679,P D Savill,Starman,GB,The Lazy Monkey,False,False,,51,,True,,FR
927835,Irish Stallion Farms EBF Fillies Maiden,184,Gowran Park (IRE),09/01/2026 14:00:00,Other,,,,2yo,Fillies,7f,7,1407,1540,Yielding,Turf,9763545,Lady Chancalot,101012,James Ryan,33642,Jack W Davison,2,,7,3,9-2,146,150/1,151,,,26,CompletedRace,9,0.5,13.25,00:01:31.8725000,91.8725,12/1,13,,,"€12,958",12958,,,,376998,Eddie Walsh & Partners,Camelot,GB,Neptune's Wonder,False,False,,50,,False,,FR
927835,Irish Stallion Farms EBF Fillies Maiden,184,Gowran Park (IRE),09/01/2026 14:00:00,Other,,,,2yo,Fillies,7f,7,1407,1540,Yielding,Turf,9631840,Mother's Call,96569,Luke McAteer,4858,James M Barrett,2,,9,17,9-2,146,80/1,81,,,25,CompletedRace,10,0.2,13.5,00:01:31.9350000,91.935,20/1,21,,,"€12,958",12958,,,,127552,David Granville,Ghaiyyath,IRE,Tatiana Romanova,False,False,,100,,False,,IRE
927835,Irish Stallion Farms EBF Fillies Maiden,184,Gowran Park (IRE),09/01/2026 14:00:00,Other,,,,2yo,Fillies,7f,7,1407,1540,Yielding,Turf,9456967,Social Circle,83482,Chris Hayes,36806,Donnacha Aidan O'Brien,2,,13,7,9-2,146,50/1,51,,,25,CompletedRace,11,0.05,13.5,00:01:31.9350000,91.935,25/1,26,65,0,"€12,958",12958,,74,73,374385,"Magnier,Tabor,Smith,O'Brien,Westerberg",Wootton Bassett,GB,Galleria Borghese,False,False,,35,,True,,IRE
927835,Irish Stallion Farms EBF Fillies Maiden,184,Gowran Park (IRE),09/01/2026 14:00:00,Other,,,,2yo,Fillies,7f,7,1407,1540,Yielding,Turf,9317876,Sister Nancy,99788,Jamie Powell,41273,Daniel McLoughlin,2,,11,6,9-2,146,150/1,151,,,24,CompletedRace,12,0.5,14,00:01:32.0600000,92.06,12/1,13,61,46,"€12,958",12958,,76,53,334368,On The Market Syndicate,Masar,IRE,La Patria,False,False,,38,,True,,IRE
927835,Irish Stallion Farms EBF Fillies Maiden,184,Gowran Park (IRE),09/01/2026 14:00:00,Other,,,,2yo,Fillies,7f,7,1407,1540,Yielding,Turf,9721439,Zelente,93716,Donagh O'Connor,25225,Ross O'Sullivan,2,,15,13,9-2,146,200/1,201,,,17,CompletedRace,13,2.5,16.5,00:01:32.6850000,92.685,20/1,21,,,"€12,958",12958,,,,304676,Yvonne Lavin,Mehmas,IRE,Strict Tempo,False,False,,30,,True,,IRE
927835,Irish Stallion Farms EBF Fillies Maiden,184,Gowran Park (IRE),09/01/2026 14:00:00,Other,,,,2yo,Fillies,7f,7,1407,1540,Yielding,Turf,9655896,Popped,96343,Gavin Ryan,36806,Donnacha Aidan O'Brien,2,,10,15,9-2,146,200/1,201,,,11,CompletedRace,14,2,18.5,00:01:33.1850000,93.185,14/1,15,23,0,"€12,958",12958,,,,241688,Michael Tabor & Derrick Smith & Mrs John Magnier & Flaxman S,Wootton Bassett,GB,Flutter,False,False,,35,,True,,IRE
927835,Irish Stallion Farms EBF Fillies Maiden,184,Gowran Park (IRE),09/01/2026 14:00:00,Other,,,,2yo,Fillies,7f,7,1407,1540,Yielding,Turf,9730435,Evie's Delight,100805,Wesley Joyce,17940,Michael Mulvany,2,,5,10,8-13,141,250/1,251,,,8,CompletedRace,15,1,19.5,00:01:33.4350000,93.435,25/1,26,,,"€12,958",12958,,,,18497,F A McNulty,Earthlight,IRE,Zoom Call,False,False,,58,3,False,,IRE
927835,Irish Stallion Farms EBF Fillies Maiden,184,Gowran Park (IRE),09/01/2026 14:00:00,Other,,,,2yo,Fillies,7f,7,1407,1540,Yielding,Turf,9763541,Acquilyx,99171,J M Sheridan,4991,John Joseph Murphy,2,,1,16,9-2,146,80/1,81,,,6,CompletedRace,16,0.5,20,00:01:33.5600000,93.56,20/1,21,,,"€12,958",12958,,,,24098,D Mac A'Bhaird,Calyx,GB,Acquiescent,False,False,,25,,False,,IRE
927836,Irish Stallion Farms EBF (C & G) Maiden,184,Gowran Park (IRE),09/01/2026 14:30:00,Other,,,,2yo,ColdsAndGeldings,7f,7,1407,1540,Yielding,Turf,9472110,Drumbeat,76602,Wayne Lordan,7978,A P O'Brien,2,,6,14,9-5,149,5/4F,2.25,,,67,CompletedRace,1,0,0,00:01:28.4800000,88.48,9/4,3.25,26,63,"€12,958",12958,,94,53,293497,Westerberg & Mrs Magnier & M Tabor & D Smith,Wootton Bassett,GB,Cloth Of Cloud,False,False,,51,,True,,IRE
927836,Irish Stallion Farms EBF (C & G) Maiden,184,Gowran Park (IRE),09/01/2026 14:30:00,Other,,,,2yo,ColdsAndGeldings,7f,7,1407,1540,Yielding,Turf,8940430,Equus Victor,97031,Ben Coen,40747,Daniel James Murphy,2,,7,1,9-5,149,14/1,15,,,67,CompletedRace,1,0,0,00:01:28.4800000,88.48,14/1,15,17,54,"€12,958",12958,,77,19,369221,Karl Kirwan & R P Behan & Mrs John Murphy & James Morgan,Blackbeard,IRE,Dancing On Air,False,False,,63,,True,,IRE
927836,Irish Stallion Farms EBF (C & G) Maiden,184,Gowran Park (IRE),09/01/2026 14:30:00,Other,,,,2yo,ColdsAndGeldings,7f,7,1407,1540,Yielding,Turf,9456969,Capability Brown,100369,Jack Cleary,7978,A P O'Brien,2,,2,13,9-0,144,13/2,7.5,,,58,CompletedRace,3,3.5,3.5,00:01:29.3550000,89.355,9/1,10,50,6,"€12,958",12958,,71,11,143761,Michael Tabor & Derrick Smith & Mrs John Magnier,Dubawi,IRE,Maybe,False,False,,51,5,False,,IRE
927836,Irish Stallion Farms EBF (C & G) Maiden,184,Gowran Park (IRE),09/01/2026 14:30:00,Other,,,,2yo,ColdsAndGeldings,7f,7,1407,1540,Yielding,Turf,9619014,Consenza,81425,W J Lee,4446,Noel Meade,2,,4,9,9-5,149,33/1,34,,,51,CompletedRace,4,2.5,6,00:01:29.9800000,89.98,14/1,15,23,8,"€12,958",12958,,73,69,62475,G Matthews,Coulsty,IRE,Ho Ho Bird,False,False,,55,,True,,IRE
927836,Irish Stallion Farms EBF (C & G) Maiden,184,Gowran Park (IRE),09/01/2026 14:30:00,Other,,,,2yo,ColdsAndGeldings,7f,7,1407,1540,Yielding,Turf,9693259,Dawnmore,7605,Seamie Heffernan,995,J S Bolger,2,,5,12,9-5,149,8/1,9,,,49,CompletedRace,5,0.75,6.75,00:01:30.1675000,90.1675,13/2,7.5,,,"€12,958",12958,,,,186401,Mrs J S Bolger,Dawn Approach,IRE,Fiannaiocht,False,False,,63,,False,,IRE
927836,Irish Stallion Farms EBF (C & G) Maiden,184,Gowran Park (IRE),09/01/2026 14:30:00,Other,,,,2yo,ColdsAndGeldings,7f,7,1407,1540,Yielding,Turf,9472112,Invincible Mind,99171,J M Sheridan,32145,Joseph Patrick O'Brien,2,,10,17,9-5,149,3/1,4,,,48,CompletedRace,6,0.3,7,00:01:30.2300000,90.23,9/2,5.5,,,"€12,958",12958,,,,367717,Middle Cow Unlimited & Patrick Cooney,Study Of Man,IRE,Vincitomnia,False,False,,58,,False,,GB
927836,Irish Stallion Farms EBF (C & G) Maiden,184,Gowran Park (IRE),09/01/2026 14:30:00,Other,,,,2yo,ColdsAndGeldings,7f,7,1407,1540,Yielding,Turf,9655901,The Captains Day,89959,Colin Keane,26727,M D O'Callaghan,2,,15,15,9-5,149,11/2,6.5,,,44,CompletedRace,7,1.25,8.25,00:01:30.5425000,90.5425,7/2,4.5,23,4,"€12,958",12958,,86,81,376036,The Captains Day Partnership,Acclamation,GB,Lavande,False,False,,47,,True,,IRE
927836,Irish Stallion Farms EBF (C & G) Maiden,184,Gowran Park (IRE),09/01/2026 14:30:00,Other,,,,2yo,ColdsAndGeldings,7f,7,1407,1540,Yielding,Turf,9409937,Closefield Beau,96266,Nathan Crosse,41273,Daniel McLoughlin,2,,3,18,9-5,149,300/1,301,,,43,CompletedRace,8,0.5,8.75,00:01:30.6675000,90.6675,33/1,34,20,07,"€12,958",12958,,51,30,374156,Closefield Syndicate,Nando Parrado,GB,Dawaa,False,False,,38,,True,,IRE
927836,Irish Stallion Farms EBF (C & G) Maiden,184,Gowran Park (IRE),09/01/2026 14:30:00,Other,,,,2yo,ColdsAndGeldings,7f,7,1407,1540,Yielding,Turf,9392235,Bold Move,96343,Gavin Ryan,36806,Donnacha Aidan O'Brien,2,,1,11,9-5,149,50/1,51,,,37,CompletedRace,9,2,10.75,00:01:31.1675000,91.1675,12/1,13,47,76,"€12,958",12958,,74,56,374014,Rachael Hickey,Australia,GB,Trimurti,False,False,,35,,False,,IRE
927836,Irish Stallion Farms EBF (C & G) Maiden,184,Gowran Park (IRE),09/01/2026 14:30:00,Other,,,,2yo,ColdsAndGeldings,7f,7,1407,1540,Yielding,Turf,9763547,Power Through,86848,Gary Carroll,15929,A Oliver,2,,13,4,9-5,149,100/1,101,,,36,CompletedRace,10,0.3,11,00:01:31.2300000,91.23,25/1,26,,,"€12,958",12958,,,,16696,A Oliver,Naval Crown,GB,Sasta,False,False,,43,,False,,IRE
927836,Irish Stallion Farms EBF (C & G) Maiden,184,Gowran Park (IRE),09/01/2026 14:30:00,Other,,,,2yo,ColdsAndGeldings,7f,7,1407,1540,Yielding,Turf,9424766,Snapequus,13203,Declan McDonogh,32145,Joseph Patrick O'Brien,2,,14,7,9-5,149,25/1,26,,,28,CompletedRace,11,2.75,13.75,00:01:31.9175000,91.9175,15/2,8.5,20,0,"€12,958",12958,,35,19,163655,J P Farrell,Ten Sovereigns,IRE,Snapraeceps,False,False,,58,,False,,IRE
927836,Irish Stallion Farms EBF (C & G) Maiden,184,Gowran Park (IRE),09/01/2026 14:30:00,Other,,,,2yo,ColdsAndGeldings,7f,7,1407,1540,Yielding,Turf,9688555,Verona Basilica,83482,Chris Hayes,36806,Donnacha Aidan O'Brien,2,,16,16,9-5,149,66/1,67,,,26,CompletedRace,12,1,14.75,00:01:32.1675000,92.1675,25/1,26,17,9,"€12,958",12958,,65,,143821,Mrs John Magnier & Michael Tabor & Derrick Smith,St Mark's Basilica,FR,Remember When,False,False,,35,,True,,IRE
927836,Irish Stallion Farms EBF (C & G) Maiden,184,Gowran Park (IRE),09/01/2026 14:30:00,Other,,,,2yo,ColdsAndGeldings,7f,7,1407,1540,Yielding,Turf,9665428,How Now,101012,James Ryan,40278,Conor David Maxwell,2,,9,5,9-5,149,250/1,251,,,19,CompletedRace,13,2.5,17.25,00:01:32.7925000,92.7925,66/1,67,,,"€12,958",12958,,,,347721,J Weldon,Without Parole,GB,Risaalaat,False,False,,,,False,,GB
927836,Irish Stallion Farms EBF (C & G) Maiden,184,Gowran Park (IRE),09/01/2026 14:30:00,Other,,,,2yo,ColdsAndGeldings,7f,7,1407,1540,Yielding,Turf,9655892,King Paddy,89571,Leigh Roche,19084,Paul W Flynn,2,,11,10,9-5,149,300/1,301,,,14,CompletedRace,14,1.5,18.75,00:01:33.1675000,93.1675,100/1,101,17,00,"€12,958",12958,,41,39,171380,David Webb,Land Force,IRE,Nadia Glory,False,False,,19,,True,,IRE
927836,Irish Stallion Farms EBF (C & G) Maiden,184,Gowran Park (IRE),09/01/2026 14:30:00,Other,,,,2yo,ColdsAndGeldings,7f,7,1407,1540,Yielding,Turf,9763546,Forthethrillofit,98736,Paddy Harnett,36806,Donnacha Aidan O'Brien,2,,8,2,9-2,146,50/1,51,,,,CompletedRace,15,9,27.75,00:01:35.4175000,95.4175,16/1,17,,,"€12,958",12958,,,,49345,Mrs A M O'Brien,Australia,GB,Thrill,False,False,,35,3,False,,IRE
927837,Irish Stallion Farms EBF Maiden,184,Gowran Park (IRE),09/01/2026 15:00:00,Other,,,,3yo+,None,7f,7,1407,1540,Yielding,Turf,9326727,Starborn Legend,99171,J M Sheridan,32145,Joseph Patrick O'Brien,3,t,9,4,9-8,152,6/4F,2.5,,,,CompletedRace,1,0,0,00:01:27.6400000,87.64,6/4,2.5,35,624,"€8,835",8835,,88,66,357924,Millennium Stud Sp. z o.o.,Starspangledbanner,AUS,Shebelia,False,False,,58,,True,,IRE
927837,Irish Stallion Farms EBF Maiden,184,Gowran Park (IRE),09/01/2026 15:00:00,Other,,,,3yo+,None,7f,7,1407,1540,Yielding,Turf,8940441,Keogie,98517,Siobhan Rutledge,4446,Noel Meade,3,,5,2,9-8,152,12/1,13,71,,,CompletedRace,2,0.1,0.1,00:01:27.6650000,87.665,14/1,15,2,20386,"€8,835",8835,71,76,74,323750,Noel Meade Racing Ltd,Sergei Prokofiev,CAN,Kozmina Bay,False,False,,55,,True,,IRE
927837,Irish Stallion Farms EBF Maiden,184,Gowran Park (IRE),09/01/2026 15:00:00,Other,,,,3yo+,None,7f,7,1407,1540,Yielding,Turf,7588061,Hasita,97031,Ben Coen,28180,J P Murtagh,3,,11,10,9-3,147,2/1,3,72,,,CompletedRace,3,1.5,1.5,00:01:28.0150000,88.015,9/2,5.5,25,-33454,"€8,835",8835,72,85,73,355319,Exors Of The Late H H Aga Khan,Starspangledbanner,AUS,Hasimiyya,False,False,,41,,False,,IRE
927837,Irish Stallion Farms EBF Maiden,184,Gowran Park (IRE),09/01/2026 15:00:00,Other,,,,3yo+,None,7f,7,1407,1540,Yielding,Turf,9409920,Enigma Code,86349,Shane Foley,4991,John Joseph Murphy,3,,3,17,9-8,152,10/1,11,,,,CompletedRace,4,3.25,4.75,00:01:28.8275000,88.8275,16/1,17,,,"€8,835",8835,,,,374147,Enigma Code Partnership,Havana Grey,GB,Lady Quickstep,False,False,,25,,False,,GB
927837,Irish Stallion Farms EBF Maiden,184,Gowran Park (IRE),09/01/2026 15:00:00,Other,,,,3yo+,None,7f,7,1407,1540,Yielding,Turf,9753877,Marked By Thunder,89959,Colin Keane,4991,John Joseph Murphy,3,,13,14,9-3,147,11/1,12,,,,CompletedRace,5,2.75,7.5,00:01:29.5150000,89.515,8/1,9,,,"€8,835",8835,,,,158204,Mrs John J Murphy,Night Of Thunder,IRE,Examinee,False,False,,25,,False,,IRE
927837,Irish Stallion Farms EBF Maiden,184,Gowran Park (IRE),09/01/2026 15:00:00,Other,,,,3yo+,None,7f,7,1407,1540,Yielding,Turf,9409926,Tourin,96343,Gavin Ryan,33059,J A Stack,3,,15,12,9-3,147,7/1,8,,,,CompletedRace,6,2,9.5,00:01:30.0150000,90.015,15/2,8.5,74,3,"€8,835",8835,,75,69,240105,Anthony Rogers & Mrs Sonia Rogers,Mehmas,IRE,Tecla,False,False,,60,,True,,IRE
927837,Irish Stallion Farms EBF Maiden,184,Gowran Park (IRE),09/01/2026 15:00:00,Other,,,,3yo+,None,7f,7,1407,1540,Yielding,Turf,9531352,Holy Lettuce,81425,W J Lee,15240,K J Condon,3,p1,4,16,9-8,152,16/1,17,71,,,CompletedRace,7,3.25,12.75,00:01:30.8275000,90.8275,11/2,6.5,12,524,"€8,835",8835,71,78,48,215060,N L Varney,Soldier's Call,GB,Black Sails,True,False,,75,,False,,IRE
927837,Irish Stallion Farms EBF Maiden,184,Gowran Park (IRE),09/01/2026 15:00:00,Other,,,,3yo+,None,7f,7,1407,1540,Yielding,Turf,7601610,Mardi Gras Queen,7605,Seamie Heffernan,33059,J A Stack,3,,12,13,9-3,147,50/1,51,,,,CompletedRace,8,2.25,15,00:01:31.3900000,91.39,10/1,11,29,60,"€8,835",8835,,72,66,358704,Craig Bernick & Mrs John Magnier,Charlatan,USA,Data Dependent,False,False,,60,,False,,USA
927837,Irish Stallion Farms EBF Maiden,184,Gowran Park (IRE),09/01/2026 15:00:00,Other,,,,3yo+,None,7f,7,1407,1540,Yielding,Turf,6465133,Perfect Base,76602,Wayne Lordan,30945,Miss Natalia Lupini,4,b,17,15,9-7,151,50/1,51,67,,,CompletedRace,9,0.3,15.5,00:01:31.5150000,91.515,,,,,,,,,,,,,,,,,,,,,,
927837,Irish Stallion Farms EBF Maiden,184,Gowran Park (IRE),09/01/2026 15:00:00,Other,,,,3yo+,None,7f,7,1407,1540,Yielding,Turf,9763552,Tribal Belle,83482,Chris Hayes,10702,Gerard O'Leary,3,,16,3,9-3,147,25/1,26,,,,CompletedRace,10,1.25,16.75,00:01:31.8275000,91.8275,25/1,26,,,"€8,835",8835,,,,49965,Gerard O'Leary,Sioux Nation,USA,Falabelle,False,False,,38,,False,,IRE
927837,Irish Stallion Farms EBF Maiden,184,Gowran Park (IRE),09/01/2026 15:00:00,Other,,,,3yo+,None,7f,7,1407,1540,Yielding,Turf,9419847,Swing Street,96054,Scott McCullagh,32799,Richard John O'Brien,3,,10,6,9-8,152,300/1,301,,,,CompletedRace,11,2.5,19.25,00:01:32.4525000,92.4525,66/1,67,14,69,"€8,835",8835,,31,,21776,W O'Brien,Golden Horn,GB,Kwela,False,False,,50,,True,,GB
927837,Irish Stallion Farms EBF Maiden,184,Gowran Park (IRE),09/01/2026 15:00:00,Other,,,,3yo+,None,7f,7,1407,1540,Yielding,Turf,9763551,Blue Vega,96266,Nathan Crosse,16170,Daniel William O'Sullivan,3,,1,7,9-8,152,100/1,101,,,,CompletedRace,12,2.75,22,00:01:33.1400000,93.14,50/1,51,,,"€8,835",8835,,,,276906,Richard Martin Ahern,Lucky Vega,IRE,Lake Moon,False,False,,,,False,,IRE
927837,Irish Stallion Farms EBF Maiden,184,Gowran Park (IRE),09/01/2026 15:00:00,Other,,,,3yo+,None,7f,7,1407,1540,Yielding,Turf,9688545,Eldorado Glory,100877,Adam Caffrey,4446,Noel Meade,3,,2,11,9-8,152,150/1,151,,,,CompletedRace,13,2.75,24.75,00:01:33.8275000,93.8275,33/1,34,12,69,"€8,835",8835,,63,32,214090,John Breslin,Cotai Glory,GB,Elle Dorado,False,False,,55,,False,,IRE
927837,Irish Stallion Farms EBF Maiden,184,Gowran Park (IRE),09/01/2026 15:00:00,Other,,,,3yo+,None,7f,7,1407,1540,Yielding,Turf,9522200,Mr Mercury,89571,Leigh Roche,21093,J A Nash,3,,7,1,9-8,152,300/1,301,,,,CompletedRace,14,4.5,29.25,00:01:34.9525000,94.9525,66/1,67,51,0,"€8,835",8835,,30,,44453,Albert Conneally,The Gurkha,IRE,Mymoonlightdancer,False,True,,50,,True,,IRE
927838,1xBet.ie Proud Supporters Of Irish Racing Handicap,184,Gowran Park (IRE),09/01/2026 15:30:00,Other,,,,3yo,None,7f,7,1407,1540,Yielding,Turf,7957248,Solana Beach,7605,Seamie Heffernan,33059,J A Stack,3,,4,10,9-12,156,7/1,8,78,,,CompletedRace,1,0,0,00:01:27.2800000,87.28,11/2,6.5,81,243,"€8,835",8835,78,86,54,158922,Craig Bernick,No Nay Never,USA,Poldhu,False,False,,60,,False,,IRE
927838,1xBet.ie Proud Supporters Of Irish Racing Handicap,184,Gowran Park (IRE),09/01/2026 15:30:00,Other,,,,3yo,None,7f,7,1407,1540,Yielding,Turf,7653230,Ninth Crusade,89959,Colin Keane,26727,M D O'Callaghan,3,t,6,5,9-8,152,3/1J,4,74,,,CompletedRace,2,0.3,0.3,00:01:27.3550000,87.355,4/1,5,1,62-630,"€8,835",8835,74,81,77,364769,Ninth Crusade Partnership,Kodiac,GB,Dawn Crusade,False,False,,47,,False,,IRE
927838,1xBet.ie Proud Supporters Of Irish Racing Handicap,184,Gowran Park (IRE),09/01/2026 15:30:00,Other,,,,3yo,None,7f,7,1407,1540,Yielding,Turf,9499174,Cladach,13203,Declan McDonogh,32145,Joseph Patrick O'Brien,3,,11,6,8-13,141,8/1,9,65,,,CompletedRace,3,1.5,1.75,00:01:27.7175000,87.7175,7/1,8,10,4908,"€8,835",8835,65,73,68,111664,E S Racing,Dark Angel,IRE,Snowy Peak,False,False,,58,,True,,IRE
927838,1xBet.ie Proud Supporters Of Irish Racing Handicap,184,Gowran Park (IRE),09/01/2026 15:30:00,Other,,,,3yo,None,7f,7,1407,1540,Yielding,Turf,7708578,Nazario,97031,Ben Coen,28180,J P Murtagh,3,tp,7,2,9-7,151,3/1J,4,73,,,CompletedRace,4,0.3,2,00:01:27.7800000,87.78,10/1,11,23,26-447,"€8,835",8835,73,85,60,359459,Bayview Syndicate,Coulsty,IRE,Ulanova,False,False,,38,,False,,IRE
927838,1xBet.ie Proud Supporters Of Irish Racing Handicap,184,Gowran Park (IRE),09/01/2026 15:30:00,Other,,,,3yo,None,7f,7,1407,1540,Yielding,Turf,7400091,Venetian Star,96569,Luke McAteer,38220,Patrick T Foley,3,,8,1,9-7,151,7/2,4.5,73,,,CompletedRace,5,0.75,2.75,00:01:27.9675000,87.9675,16/1,17,14,330200,"€8,835",8835,73,82,79,333880,Tony Branagan Meats Limited,Starman,GB,Mistress Of Venice,False,False,,43,,False,,IRE
927838,1xBet.ie Proud Supporters Of Irish Racing Handicap,184,Gowran Park (IRE),09/01/2026 15:30:00,Other,,,,3yo,None,7f,7,1407,1540,Yielding,Turf,9125049,Glasarmi,96343,Gavin Ryan,42380,Rory Anthony Devine,3,,12,7,8-11,139,50/1,51,63,,,CompletedRace,6,2.75,5.5,00:01:28.6550000,88.655,14/1,15,10,5450,"€8,835",8835,63,85,56,371193,P R Dowling & Ms G Brennan,Invincible Army,IRE,Forever Mine,False,False,,40,,True,,IRE
927838,1xBet.ie Proud Supporters Of Irish Racing Handicap,184,Gowran Park (IRE),09/01/2026 15:30:00,Other,,,,3yo,None,7f,7,1407,1540,Yielding,Turf,8362136,Star Strewn,82458,Rory Cleary,13964,C W J Farrell,3,t,5,11,9-10,154,16/1,17,76,,,CompletedRace,7,7.5,13,00:01:30.5300000,90.53,20/1,21,130,43-189,"€8,835",8835,76,84,38,376948,Adam R Potts & C W J Farrell & B Sheerin,Starman,GB,Marian Halcombe,False,False,,50,,False,1,IRE
927838,1xBet.ie Proud Supporters Of Irish Racing Handicap,184,Gowran Park (IRE),09/01/2026 15:30:00,Other,,,,3yo,None,7f,7,1407,1540,Yielding,Turf,7547285,Lohoobb,81425,W J Lee,27681,M C Grassick,3,,2,12,10-2,162,11/1,12,82,,,CompletedRace,8,11,24,00:01:33.2800000,93.28,6/1,7,20,252481,"€8,835",8835,82,79,69,375896,Mac Group KSA,Too Darn Hot,GB,Zoowraa,False,False,,20,,False,,GB
927838,1xBet.ie Proud Supporters Of Irish Racing Handicap,184,Gowran Park (IRE),09/01/2026 15:30:00,Other,,,,3yo,None,7f,7,1407,1540,Yielding,Turf,8089290,Girl Bear,89571,Leigh Roche,42495,Jack Foley,3,,10,4,9-2,146,16/1,17,68,,,CompletedRace,9,5.5,29.5,00:01:34.6550000,94.655,16/1,17,36,-79378,"€8,835",8835,68,85,66,193830,Donnchadh Doyle,Kodi Bear,IRE,Elusive Girl,False,False,,67,,True,,IRE
927838,1xBet.ie Proud Supporters Of Irish Racing Handicap,184,Gowran Park (IRE),09/01/2026 15:30:00,Other,,,,3yo,None,7f,7,1407,1540,Yielding,Turf,8079887,Friendly Invoice,100975,Robert Whearty,40278,Conor David Maxwell,3,,9,8,9-4,148,80/1,81,70,,,CompletedRace,10,0.1,29.75,00:01:34.7175000,94.7175,25/1,26,200,901-42,"€8,835",8835,70,81,21,298443,Mrs Karena Maxwell,Invincible Army,IRE,Brown Eyed Honey,False,False,,,,True,,IRE
927838,1xBet.ie Proud Supporters Of Irish Racing Handicap,184,Gowran Park (IRE),09/01/2026 15:30:00,Other,,,,3yo,None,7f,7,1407,1540,Yielding,Turf,7735729,Snow Light,99171,J M Sheridan,21879,Denis Gerard Hogan,3,,1,3,10-4,164,33/1,34,84,,,CompletedRace,11,4.5,34.25,00:01:35.8425000,95.8425,13/2,7.5,278,621-,"€8,835",8835,84,78,36,376885,Patrick John O'Brien & Charles Shanahan,Dark Angel,IRE,Light Blush,False,False,,35,,True,1,GB
927839,Membership At Gowran Park Fillies & Mares Claiming Race,184,Gowran Park (IRE),09/01/2026 16:00:00,Other,,,,3yo+,Fillies,1m,8,1608,1760,Yielding,Turf,7866002,Quinta Girl,104676,Reese Holohan,26727,M D O'Callaghan,3,,1,5,9-4,148,13/2,7.5,72,,,CompletedRace,1,0,0,00:01:41.8100000,101.81,5/1,6,74,640-34,"€5,900",5900,72,75,53,324751,J Kirkland & Mrs J M Ryan,Sioux Nation,USA,Wind Inher Sleeves,False,False,,47,7,True,,IRE
927839,Membership At Gowran Park Fillies & Mares Claiming Race,184,Gowran Park (IRE),09/01/2026 16:00:00,Other,,,,3yo+,Fillies,1m,8,1608,1760,Yielding,Turf,9734686,Tax Me Later,96266,Nathan Crosse,41273,Daniel McLoughlin,3,,2,4,9-11,155,9/2,5.5,,,,CompletedRace,2,0.5,0.5,00:01:41.9350000,101.935,4/1,5,7,3,"€5,900",5900,,71,62,233401,J T Bourke,Lucky Vega,IRE,Polar Sea,False,False,,38,,False,,IRE
927839,Membership At Gowran Park Fillies & Mares Claiming Race,184,Gowran Park (IRE),09/01/2026 16:00:00,Other,,,,3yo+,Fillies,1m,8,1608,1760,Yielding,Turf,7957254,Star Of Beauty,81425,W J Lee,15240,K J Condon,3,v,3,7,9-7,151,13/2,7.5,74,,,CompletedRace,3,5,5.5,00:01:43.1850000,103.185,9/2,5.5,7,022366,"€5,900",5900,74,75,62,294268,David K Kelly & Mrs Pauline Condon,Starman,GB,Russian Campaign,False,False,,75,,False,,IRE
