RaceId,RaceName,CourseId,CourseName,Off,RaceType,Class,Pattern,RatingBand,AgeBand,SexRestriction,Distance,DistanceInFurlongs,DistanceInMeters,DistanceInYards,Going,Surface,HorseId,HorseName,JockeyId,JockeyName,TrainerId,TrainerName,Age,HeadGear,RaceCardNumber,StallNumber,Weight,WeightInPounds,FractionalOdds,DecimalOdds,OfficialRating,RacingPostRating,TopSpeedRating,ResultStatus,FinishingPosition,BeatenDistance,OverallBeatenDistance,RaceTime,RaceTimeInSeconds,ForecastFractionalOdds,ForecastDecimalOdds,DaysSinceLastRun,FormFigures,PrizeMoney,PrizeMoneyValue,CardOfficialRating,CardRacingPostRating,CardTopSpeedRating,OwnerId,OwnerName,SireName,SireCountry,DamName,HeadgearFirstTime,GeldingFirstTime,WindSurgery,TrainerRtf,JockeyAllowanceLbs,JockeyFirstTime,NewTrainerRacesCount,CountryOfOrigin,Spotlight
923952,Coral Glorious Stakes (Group 3),21,Goodwood,08/01/2026 14:25:00,Other,Class 1,(Group 3),,4yo+,None,1m4f,12,2412,2640,Good To Firm,Turf,2394670,Al Aasy right,93947,Tom Marquand right,3415,William Haggas right,9,,1,8,9-3,147,9/2,5.5,114,,,CompletedRace,3,1,2.25,00:02:35.4500000,155.45,2/1,3,28,159-21,"£62,381",62381,114,130,104,302438,Shadwell Estate Company Ltd,Sea The Stars,IRE,Kitcara,False,False,,66,,False,,IRE,"9yo who has won the last two runnings of this race (good to firm/good to soft) and has run well on both starts this season, most recently posting a cosy Listed win at Beverley (1m4f, good to firm); leading claims."
923952,Coral Glorious Stakes (Group 3),21,Goodwood,08/01/2026 14:25:00,Other,Class 1,(Group 3),,4yo+,None,1m4f,12,2412,2640,Good To Firm,Turf,5237872,Ghostwriter right,95388,David Egan right,37949,Kevin Philippart De Foy right,5,,3,4,9-3,147,13/2,7.5,115,,,CompletedRace,4,1.5,3.75,00:02:35.7500000,155.75,6/1,7,46,/463-0,"£62,381",62381,115,128,116,252234,Amo Racing Limited,Invincible Spirit,IRE,Moorside,False,False,,60,,False,2,IRE,"He was returning from a year off when down the field in the Wolferton at Royal Ascot in June, and may have needed that first run for Kevin Philippart De Foy; classy performer for Clive Cox prior to £2,000,000 sale, making the frame in several Group 1s, and can have a big say if back to his best."
923952,Coral Glorious Stakes (Group 3),21,Goodwood,08/01/2026 14:25:00,Other,Class 1,(Group 3),,4yo+,None,1m4f,12,2412,2640,Good To Firm,Turf,5193455,King's Gambit right,13689,Jamie Spencer right,41024,Harry Charlton right,5,,5,3,9-3,147,18/1,19,109,,,CompletedRace,5,0.75,4.5,00:02:35.9000000,155.9,9/1,10,28,2-2976,"£62,381",62381,109,124,100,325088,Wathnan Racing,Saxon Warrior,JPN,Pure Symmetry,False,False,,55,,False,,IRE,"Late headway once in the clear in the Listed Wolferton Stakes at Royal Ascot (1m2f, good to firm) in June, finishing seventh of 16, and outclassed in the Eclipse since (well beaten at 100-1); drops back in grade and the step back up in trip is worth a go, but he's 0-13 in Group/Listed races since winning the London Gold Cup in May 2024 and may again find a few too good."
923952,Coral Glorious Stakes (Group 3),21,Goodwood,08/01/2026 14:25:00,Other,Class 1,(Group 3),,4yo+,None,1m4f,12,2412,2640,Good To Firm,Turf,7622789,In My Teens right,92728,Oisin Murphy right,17836,Gavin Cromwell right,4,h,8,5,9-0,144,3/1,4,111,,,CompletedRace,6,0.5,5,00:02:36,156,6/1,7,34,122-91,"£62,381",62381,111,126,115,20887,John P McManus,Camelot,GB,Jer's Girl,False,False,,33,,True,,IRE,"Didn't really take to hurdling but she relished the step up in trip in this code when easily winning a 13-runner handicap at the Curragh (1m4f, good) in June; she has to prove that brilliance was no one-off but it was certainly an impressive performance and she could have a part to play today."
923952,Coral Glorious Stakes (Group 3),21,Goodwood,08/01/2026 14:25:00,Other,Class 1,(Group 3),,4yo+,None,1m4f,12,2412,2640,Good To Firm,Turf,7427003,Midak right,93237,Kieran Shoemark right,12465,Ian Williams right,4,h,6,7,9-3,147,50/1,51,102,,,CompletedRace,7,1.5,6.5,00:02:36.3000000,156.3,33/1,34,14,4-6944,"£62,381",62381,102,118,113,112240,Mrs Fitri Hay,Footstepsinthesand,GB,Minya,False,False,,47,,False,,FR,"Ex-French 4yo who won Group 3 at Saint-Cloud (10.5f, good) last May; respectable Listed efforts on last two starts (including C&D) but hasn't shown enough on those outings to suggest he'll be making an impact today."
923952,Coral Glorious Stakes (Group 3),21,Goodwood,08/01/2026 14:25:00,Other,Class 1,(Group 3),,4yo+,None,1m4f,12,2412,2640,Good To Firm,Turf,5329819,Involvement right,85793,William Buick right,37478,Simon &amp; Ed Crisford right,5,,4,6,9-3,147,28/1,29,105,,,CompletedRace,8,0.5,7,00:02:36.4000000,156.4,20/1,21,28,013463,"£62,381",62381,105,119,99,145099,Sultan Ali,Lope De Vega,IRE,Lady Of Dubai,False,False,,71,,False,,GB,"Won Meydan handicap (9.5f, good) in March and ran well in defeat in Listed races on next two starts (including here over 1m2f); however, no match for Al Aasy in Listed race at Beverley (1m4f, good to firm) four weeks ago and others have more substance to their claims."
922436,Qatar Lillie Langtry Stakes (Group 2) (Fillies &amp; Mares),21,Goodwood,08/01/2026 15:00:00,Other,Class 1,(Group 2),,3yo+,Fillies,1m6f,14,2815,3080,Good To Firm,Turf,4438568,Goodie Two Shoes right,99727,Dylan Browne McMonagle right,32145,Joseph Patrick O'Brien right,7,t,4,1,9-9,153,8/1,9,106,,,CompletedRace,1,0,0,00:03:00.3100000,180.31,8/1,9,24,132-82,"£170,130",170130,106,116,81,20887,John P McManus,Fastnet Rock,AUS,Fits Like A Glove,False,False,,66,,False,,IRE,"5l third to Waardah in this last year, before career best when second in the Melbourne Cup (2m); back to best European form when second in Group 3 at Fairyhouse (1m6f, good; unraced on firmer) this month but will probably have to settle for a place here if others show their best."
922436,Qatar Lillie Langtry Stakes (Group 2) (Fillies &amp; Mares),21,Goodwood,08/01/2026 15:00:00,Other,Class 1,(Group 2),,3yo+,Fillies,1m6f,14,2815,3080,Good To Firm,Turf,6143216,Santorini Star right,93947,Tom Marquand right,3415,William Haggas right,5,,1,4,9-12,156,4/1,5,111,,,CompletedRace,2,0.05,0.05,00:03:00.3200000,180.32,11/2,6.5,42,12-120,"£170,130",170130,111,115,90,335305,Tony Bloom & Ian McAleavy,Golden Horn,GB,Livia's Dream,False,False,,66,,False,,IRE,"Duelled with Consent over 1m6f last year; progressive ways continued in May with a win at Newmarket (substandard 1m4f Group 2, good to firm) and close second in Group 1 at Longchamp (near 2m, soft); the Hardwicke back over 1m4f at Royal Ascot six weeks ago was a stiff task and she hung right in first-time cheekpieces on her way to a heavy defeat; much more interesting today with no headgear and back up in trip."
922436,Qatar Lillie Langtry Stakes (Group 2) (Fillies &amp; Mares),21,Goodwood,08/01/2026 15:00:00,Other,Class 1,(Group 2),,3yo+,Fillies,1m6f,14,2815,3080,Good To Firm,Turf,6442175,Waardah right,94225,Callum Rodriguez right,31779,Owen Burrows right,4,,6,6,9-9,153,9/4F,3.25,107,,,CompletedRace,3,0.2,0.25,00:03:00.3600000,180.36,2/1,3,63,4118-2,"£170,130",170130,107,117,98,14781,Sheikh Ahmed Al Maktoum,Postponed,IRE,Neesaan,False,False,,63,,False,,IRE,"Won twice here (soft/good to soft) last summer, latterly when leading over 2f out in this race and seeing off Danielle's challenge by three-quarters of a length; ran moderately on final 3yo start but reappearance this May was positive when second to a class act in Group 3 at Carlisle (1m3f, good to firm); big player if back to her peak."
922436,Qatar Lillie Langtry Stakes (Group 2) (Fillies &amp; Mares),21,Goodwood,08/01/2026 15:00:00,Other,Class 1,(Group 2),,3yo+,Fillies,1m6f,14,2815,3080,Good To Firm,Turf,6215490,Consent right,84857,Luke Morris right,67,Sir Mark Prescott Bt right,4,,2,3,9-9,153,5/1,6,113,,,CompletedRace,4,3.25,3.5,00:03:01.0100000,181.01,5/1,6,72,1221-9,"£170,130",170130,113,122,112,175592,Denford Stud,Lope De Vega,IRE,Flora Danica,False,False,,74,,False,,IRE,"Pipped by Santorini Star in Group 2 at Doncaster (14.5f, good to soft) in September but turned the tables on her in fine style in Group 1 at Longchamp (1m6f, soft) in October; cut out tamely in the final 2f of another French Group 1 (near 2m, soft) on return but ten weeks have passed; never having raced on firmer than good asks quite a question but tough to beat if back to her best."
922436,Qatar Lillie Langtry Stakes (Group 2) (Fillies &amp; Mares),21,Goodwood,08/01/2026 15:00:00,Other,Class 1,(Group 2),,3yo+,Fillies,1m6f,14,2815,3080,Good To Firm,Turf,7627173,Amelia Earhart right,79202,Ryan Moore right,7978,A P O'Brien right,3,p,7,5,8-13,141,15/2,8.5,104,,,CompletedRace,5,2.25,5.75,00:03:01.4600000,181.46,8/1,9,14,41-165,"£170,130",170130,104,115,102,143821,Mrs John Magnier & Michael Tabor & Derrick Smith,Camelot,GB,Venus De Milo,False,False,,52,,False,,IRE,"Reappeared with 2l win in the Listed Cheshire Oaks at Chester (11.3f, good); soundly beaten when favourite for the Oaks itself on testing ground at Epsom and put firmly in her place when fifth in Irish Oaks at the Curragh (1m4f, good to firm; 5-1); wore a hood and blinkers on first two starts this season, just cheekpieces on latest; some limitations have seemingly been exposed and others saw the race out better in her two Oaks bids."
922436,Qatar Lillie Langtry Stakes (Group 2) (Fillies &amp; Mares),21,Goodwood,08/01/2026 15:00:00,Other,Class 1,(Group 2),,3yo+,Fillies,1m6f,14,2815,3080,Good To Firm,Turf,5490594,Danielle right,85793,William Buick right,38291,John &amp; Thady Gosden right,5,,3,2,9-9,153,4/1,5,114,,,CompletedRace,6,0.3,6,00:03:01.5100000,181.51,7/2,4.5,70,2451-1,"£170,130",170130,114,122,112,5973,A E Oppenheimer,Cracksman,GB,Crimson Ribbon,False,False,,76,,True,,GB,"Second to Waardah in this last year and fourth to Santorini Star and Consent in Group 2 at Doncaster (14.5f, good to soft) last September; routed her rivals in Listed event (1m2f, heavy) in November and reappeared with Group 3 win at York (1m6f, good; made most at 1-2) ten weeks ago; unraced on good to firm since 2024 (comfortably held); serious player if the ground is okay."
922437,Coral Stewards' Cup (Heritage Handicap),21,Goodwood,08/01/2026 15:35:00,Other,Class 2,,,3yo+,None,6f,6,1206,1320,Good To Firm,Turf,5947077,Evening Saigon right,6901,James Doyle right,25988,Hamad Al Jehani right,4,p,26,10,9-0,144,16/1,17,96,,,CompletedRace,1,0,0,00:01:09.5500000,69.55,16/1,17,42,10-127,"£128,850",128850,96,116,108,325088,Wathnan Racing,Harry Angel,IRE,Hoodna,False,False,,40,,False,,IRE,"Chased home Far Above Dream, beaten a neck with the pair clear, in a C&D handicap in May; again finished behind that rival in the Wokingham six weeks ago (cheekpieces first time) and needs more to win but that is not out of the question."
922437,Coral Stewards' Cup (Heritage Handicap),21,Goodwood,08/01/2026 15:35:00,Other,Class 2,,,3yo+,None,6f,6,1206,1320,Good To Firm,Turf,5598657,Stratusnine right,86013,David Probert right,25009,Hugo Palmer right,4,,13,5,9-5,149,25/1,26,101,,,CompletedRace,2,0.2,0.2,00:01:09.5900000,69.59,16/1,17,7,2P2831,"£128,850",128850,101,114,101,340040,Stratus9 Consulting Limited,Far Above,IRE,Teide Lady,False,False,,38,,True,,IRE,"Looked one to follow when bolting up at Wolverhampton (6f, AW) in December; had numerous excuses for a series of subsequent defeats but things finally clicked again at York (6f, good to firm) last week, gamely repelling 20 rivals; 2lb wrong under his penalty but he has Group-race aspirations and shouldn't be passed over lightly."
922437,Coral Stewards' Cup (Heritage Handicap),21,Goodwood,08/01/2026 15:35:00,Other,Class 2,,,3yo+,None,6f,6,1206,1320,Good To Firm,Turf,3634775,Mitbaahy right,13689,Jamie Spencer right,25628,Charles Hills right,7,t,4,25,9-8,152,14/1,15,104,,,CompletedRace,3,0.1,0.3,00:01:09.6100000,69.61,12/1,13,14,/2-052,"£128,850",128850,104,116,101,112240,Mrs Fitri Hay,Profitable,IRE,Wrood,False,False,,67,,False,,IRE,"He hasn't had a great deal of racing since July 2024 but, two wind surgeries and a gelding operation later, he has shown he retains a good chunk of his former ability (Group 2 winner at best) this year, in a tongue-tie on last two starts; finished just behind Soldier's Tree when fifth in the Wokingham (6f, good to firm) but was in front of that rival in a Group 3 at Newbury two weeks ago; 3lb well in and has the ability to feature but his tendency to forfeit ground at the start isn't ideal in a race of this depth."
922437,Coral Stewards' Cup (Heritage Handicap),21,Goodwood,08/01/2026 15:35:00,Other,Class 2,,,3yo+,None,6f,6,1206,1320,Good To Firm,Turf,5431211,Completely Random right,79202,Ryan Moore right,41024,Harry Charlton right,5,p,10,11,9-6,150,7/1,8,102,,,CompletedRace,4,0.3,0.5,00:01:09.6500000,69.65,14/1,15,7,110020,"£128,850",128850,102,117,100,337624,Paul Inglett And Beckhampton,Havana Grey,GB,Random Success,False,False,,55,,False,,GB,"Finished eighth behind Two Tribes in this race 12 months ago when 4lb lower; he is a better horse now, as emphasised by two 6f AW wins in January and a fine second in the Wokingham (cheekpieces first time) but he finished behind Two Tribes at Ascot last week and others look more appealing for win purposes."
922437,Coral Stewards' Cup (Heritage Handicap),21,Goodwood,08/01/2026 15:35:00,Other,Class 2,,,3yo+,None,6f,6,1206,1320,Good To Firm,Turf,5079058,Toca Madera right,100350,Saffie Osborne right,22839,David O'Meara right,5,,28,26,9-0,144,25/1,26,96,,,CompletedRace,5,0.75,1.25,00:01:09.8000000,69.8,25/1,26,4,031604,"£128,850",128850,96,116,108,371728,L Bond & Sheikh Aymen Jawad Al Hamandi,Bated Breath,GB,Hala Hala,False,False,,54,,False,,IRE,"Has a history of running well at this meeting and Tuesday's fourth (5f, good) was another solid effort; this looks a much stiffer test though."
922437,Coral Stewards' Cup (Heritage Handicap),21,Goodwood,08/01/2026 15:35:00,Other,Class 2,,,3yo+,None,6f,6,1206,1320,Good To Firm,Turf,7227194,Far Above Dream right,93237,Kieran Shoemark right,40072,James Owen right,4,,17,23,9-3,147,6/1,7,99,,,CompletedRace,6,0.75,2,00:01:09.9500000,69.95,7/1,8,42,01-114,"£128,850",128850,99,117,108,93251,Gordon McDowall,Far Above,IRE,Silk Slippers,False,False,,68,,False,,IRE,"Another success story for James Owen, progressing well in 2025 and continuing the good work this time around with wins over C&D and at Newbury (both good ground); another step forward when fourth in the Wokingham, an effort that can be upgraded, and he races off the same mark today; 3-3 over C&D and sure to be popular."
922437,Coral Stewards' Cup (Heritage Handicap),21,Goodwood,08/01/2026 15:35:00,Other,Class 2,,,3yo+,None,6f,6,1206,1320,Good To Firm,Turf,5330964,Sondad right,85782,Joanna Mason right,38543,Michael &amp; David Easterby right,5,v,6,21,9-8,152,9/1,10,104,,,CompletedRace,7,0.5,2.5,00:01:10.0500000,70.05,13/2,7.5,14,3-0191,"£128,850",128850,104,111,102,335533,G Routledge Racing,Washington DC,IRE,Penny Garcia,False,False,,45,,False,,GB,"Climbed the ranks as a 4yo, ending that campaign with placed efforts in the Ayr Silver Cup and at Ascot; down the field on seasonal return but he hasn't looked back since, winning at Epsom (6f, soft) on Derby day for the second year in succession, doing best of the low numbers in the Wokingham (the others in his group have done well since) and then seeing off 19 rivals at the Curragh (6.3f, good to firm) two weeks ago; showed a fantastic attitude on that latest occasion and his 6lb penalty shouldn't prevent another big performance."
922437,Coral Stewards' Cup (Heritage Handicap),21,Goodwood,08/01/2026 15:35:00,Other,Class 2,,,3yo+,None,6f,6,1206,1320,Good To Firm,Turf,5809775,King Of Light right,98301,Marco Ghiani right,8543,Stuart Williams right,4,,24,7,9-1,145,33/1,34,97,,,CompletedRace,8,0.1,2.75,00:01:10.1000000,70.1,33/1,34,7,-25107,"£128,850",128850,97,117,109,315009,TJE Racing,Mehmas,IRE,On The Stage,False,False,,45,,False,,GB,"Impressed at Windsor (6f, good to firm) in June; had an excuse at Ascot next time and spent the first half of the race in the unfavoured stands' side group when down the field there last week; this looks too demanding all the same."
922437,Coral Stewards' Cup (Heritage Handicap),21,Goodwood,08/01/2026 15:35:00,Other,Class 2,,,3yo+,None,6f,6,1206,1320,Good To Firm,Turf,5906643,Flash Harry right,102773,Jack Nicholls right,5863,Clive Cox right,4,,20,14,8-13,141,33/1,34,98,,,CompletedRace,9,0.75,3.5,00:01:10.2500000,70.25,33/1,34,42,310-60,"£128,850",128850,98,115,83,96066,Deauville Daze Partnership,Harry Angel,IRE,Mrs Todd,False,False,,37,3,False,,GB,Still has low mileage and is proven over C&D but he has come up well short in deep races since winning here last August; hood left off this time; others look safer.
922437,Coral Stewards' Cup (Heritage Handicap),21,Goodwood,08/01/2026 15:35:00,Other,Class 2,,,3yo+,None,6f,6,1206,1320,Good To Firm,Turf,5708607,Dubai Bling right,85793,William Buick right,25009,Hugo Palmer right,4,p,2,2,9-11,155,33/1,34,107,,,CompletedRace,10,0.3,3.75,00:01:10.3000000,70.3,16/1,17,21,071201,"£128,850",128850,107,114,92,341546,Hussey Owen Wholey,Dark Angel,IRE,Millicent Fawcett,False,False,,38,,True,,IRE,"Would have finished closer than tenth in the Wokingham at Royal Ascot (6f) granted a clear run; scaled new heights when beating his 14 rivals there (5f, also good to firm) three weeks ago, finishing his race off strongly; 3lb wrong under his penalty today and while he has more good races in him, this one might prove too demanding."
922437,Coral Stewards' Cup (Heritage Handicap),21,Goodwood,08/01/2026 15:35:00,Other,Class 2,,,3yo+,None,6f,6,1206,1320,Good To Firm,Turf,3823964,Annaf right,91857,Daniel Muscutt right,10363,Michael Appleby right,7,,14,6,9-4,148,40/1,41,100,,,CompletedRace,11,0.2,4,00:01:10.3500000,70.35,16/1,17,21,760037,"£128,850",128850,100,115,93,286538,Fosnic Racing,Muhaarar,GB,Shimah,False,False,,52,,False,,IRE,"Having edged down the weights he offered a good deal more when third to Tuco Salamanca at Newcastle (6f, AW) in June; finished with a flourish when seventh behind Dubai Bling at Ascot (5f, good to firm) three weeks ago, a run that confirmed he was still in good order; returning to 6f will help and he can't be dismissed, for all that he has been well beaten in this race twice before (2022 and 2025)."
922437,Coral Stewards' Cup (Heritage Handicap),21,Goodwood,08/01/2026 15:35:00,Other,Class 2,,,3yo+,None,6f,6,1206,1320,Good To Firm,Turf,5859137,Soldier's Tree right,104012,Mason Paetel right,40072,James Owen right,5,,1,20,9-7,151,13/2,7.5,108,,,CompletedRace,12,0.1,4,00:01:10.3500000,70.35,12/1,13,14,-12333,"£128,850",128850,108,117,100,282785,Roxholme Racing,Soldier's Call,GB,Maontri,False,False,,68,5,True,,IRE,"He didn't make his debut until December but this 5yo is quickly making up for lost time, finishing third in a Listed race at Salisbury (6f, good) on his stable debut and then running a huge race in the Wokingham at Royal Ascot (6f, good to firm), beaten just over one length into third off a 1lb lower mark; again raced freely when third in a Group 3 at Newbury (6f, good to firm) two weeks ago; still has potential after just six starts."
922437,Coral Stewards' Cup (Heritage Handicap),21,Goodwood,08/01/2026 15:35:00,Other,Class 2,,,3yo+,None,6f,6,1206,1320,Good To Firm,Turf,4175291,Dark Thirty right,90243,Jason Hart right,41095,John &amp; Sean Quinn right,6,,25,8,9-0,144,12/1,13,96,,,CompletedRace,13,0.3,4.25,00:01:10.4000000,70.4,12/1,13,14,710212,"£128,850",128850,96,116,108,369874,Dark Thirty Partners,Starspangledbanner,AUS,Beach Wedding,False,False,,55,,False,,IRE,"Beat his 21 rivals at York in May and added a handicap at Chester (6f, good) last month; ran a fine race behind Sondad at the Curragh two weeks ago and is 7lb better off for half a length this time; officially the best handicapped horse in the race (5lb ahead of his mark) and another big run should be forthcoming."
