RaceId,RaceName,CourseId,CourseName,RaceType,Class,Pattern,RatingBand,AgeBand,SexRestriction,Distance,DistanceInFurlongs,DistanceInMeters,DistanceInYards,Going,Surface,HorseId,HorseName,JockeyId,JockeyName,TrainerId,TrainerName,Age,HeadGear,RaceCardNumber,StallNumber,Weight,WeightInPounds,FractionalOdds,DecimalOdds,OfficialRating,RacingPostRating,TopSpeedRating
813921,Seriously Fun Likit Handicap,3,Ayr,Other,Class 3,,0-90,3yo+,None,1m,8,1608,1760,Good To Firm,Turf,2650222,Gweedore,0,Unknown Jockey,19056,Katie Scott,5,,6,,9-10,154,SP,,83,94,75
813921,Seriously Fun Likit Handicap,3,Ayr,Other,Class 3,,0-90,3yo+,None,1m,8,1608,1760,Good To Firm,Turf,1523017,Garden Oasis,0,Unknown Jockey,10152,Tim Easterby,7,,7,,9-9,153,SP,,82,92,81
813921,Seriously Fun Likit Handicap,3,Ayr,Other,Class 3,,0-90,3yo+,None,1m,8,1608,1760,Good To Firm,Turf,3588894,Sweeping,79371,Paul Mulrennan,32276,Archie Watson,3,,8,,9-9,153,SP,,91,92,75
813921,Seriously Fun Likit Handicap,3,Ayr,Other,Class 3,,0-90,3yo+,None,1m,8,1608,1760,Good To Firm,Turf,3168654,Rich Waters,0,Unknown Jockey,9546,Saeed bin Suroor,4,,9,,9-8,152,SP,,81,90,67
813921,Seriously Fun Likit Handicap,3,Ayr,Other,Class 3,,0-90,3yo+,None,1m,8,1608,1760,Good To Firm,Turf,3059131,Tilsitt,76872,P J McDonald,10241,R Mike Smith,5,,10,,9-6,150,SP,,79,92,84
813921,Seriously Fun Likit Handicap,3,Ayr,Other,Class 3,,0-90,3yo+,None,1m,8,1608,1760,Good To Firm,Turf,3545660,Dulla Bhatti,90868,Connor Beasley,5079,Michael Dods,4,,11,,9-4,148,SP,,77,91,72
813921,Seriously Fun Likit Handicap,3,Ayr,Other,Class 3,,0-90,3yo+,None,1m,8,1608,1760,Good To Firm,Turf,983090,Tommy G,0,Unknown Jockey,7795,Jim Goldie,9,,12,,9-2,146,SP,,75,92,81
813921,Seriously Fun Likit Handicap,3,Ayr,Other,Class 3,,0-90,3yo+,None,1m,8,1608,1760,Good To Firm,Turf,3695506,Tiempo Star,78238,Dougie Costello,13917,Ralph Beckett,3,,13,,9-0,144,SP,,82,87,68
813921,Seriously Fun Likit Handicap,3,Ayr,Other,Class 3,,0-90,3yo+,None,1m,8,1608,1760,Good To Firm,Turf,3240251,Yanifer,92732,Cam Hardie,29735,Harriet Bethell,4,,14,,9-0,144,SP,,73,93,84
813921,Seriously Fun Likit Handicap,3,Ayr,Other,Class 3,,0-90,3yo+,None,1m,8,1608,1760,Good To Firm,Turf,3162623,Bashful,81166,Andrew Mullen,21516,Iain Jardine,4,,15,,9-0,144,SP,,73,93,78
813921,Seriously Fun Likit Handicap,3,Ayr,Other,Class 3,,0-90,3yo+,None,1m,8,1608,1760,Good To Firm,Turf,1417682,Crownthorpe,0,Unknown Jockey,8010,Richard Fahey,7,,16,,8-13,141,SP,,72,93,75
813921,Seriously Fun Likit Handicap,3,Ayr,Other,Class 3,,0-90,3yo+,None,1m,8,1608,1760,Good To Firm,Turf,4215582,Doux Esprit,0,Unknown Jockey,24890,Roger Varian,3,,17,,8-12,140,SP,,80,90,70
813921,Seriously Fun Likit Handicap,3,Ayr,Other,Class 3,,0-90,3yo+,None,1m,8,1608,1760,Good To Firm,Turf,3793533,Ermin Street,0,Unknown Jockey,25628,Charles Hills,3,,18,,8-12,140,SP,,80,91,62
813921,Seriously Fun Likit Handicap,3,Ayr,Other,Class 3,,0-90,3yo+,None,1m,8,1608,1760,Good To Firm,Turf,3437720,Be Lucky My Son,0,Unknown Jockey,13917,Ralph Beckett,3,,19,,8-11,139,SP,,79,89,67
813921,Seriously Fun Likit Handicap,3,Ayr,Other,Class 3,,0-90,3yo+,None,1m,8,1608,1760,Good To Firm,Turf,3787099,Billyb,0,Unknown Jockey,5372,Ann Duffield,3,,20,,8-9,137,SP,,77,93,86
813921,Seriously Fun Likit Handicap,3,Ayr,Other,Class 3,,0-90,3yo+,None,1m,8,1608,1760,Good To Firm,Turf,3616027,Subjective Value,0,Unknown Jockey,39124,Charlie & Mark Johnston,3,,21,,8-5,133,SP,,73,91,73
813926,Afternoon Tea At Western House Hotel Handicap,3,Ayr,Other,Class 6,,0-55,3yo+,None,1m2f,10,2010,2200,Good To Firm,Turf,2674879,Wild Thunder,85782,Joanna Mason,38543,Michael & David Easterby,5,,1,,10-2,162,SP,,57,61,43
813926,Afternoon Tea At Western House Hotel Handicap,3,Ayr,Other,Class 6,,0-55,3yo+,None,1m2f,10,2010,2200,Good To Firm,Turf,3125293,Cosa Sara,79371,Paul Mulrennan,7795,Jim Goldie,4,,2,,10-1,161,SP,,56,60,43
813926,Afternoon Tea At Western House Hotel Handicap,3,Ayr,Other,Class 6,,0-55,3yo+,None,1m2f,10,2010,2200,Good To Firm,Turf,3113527,Kraken Filly,94225,Callum Rodriguez,24548,Keith Dalgleish,4,,3,,10-0,160,SP,,55,64,52
813926,Afternoon Tea At Western House Hotel Handicap,3,Ayr,Other,Class 6,,0-55,3yo+,None,1m2f,10,2010,2200,Good To Firm,Turf,3096980,Desert Quest,0,Unknown Jockey,38714,Ewan Whillans,4,,4,,10-0,160,SP,,55,61,56
813926,Afternoon Tea At Western House Hotel Handicap,3,Ayr,Other,Class 6,,0-55,3yo+,None,1m2f,10,2010,2200,Good To Firm,Turf,2763305,Flylikeaneagle,0,Unknown Jockey,6990,Lucinda Russell,5,,5,,9-12,156,SP,,53,64,27
813926,Afternoon Tea At Western House Hotel Handicap,3,Ayr,Other,Class 6,,0-55,3yo+,None,1m2f,10,2010,2200,Good To Firm,Turf,3316946,Tribuna Uffizi,85620,Ben Curtis,31461,George Scott,4,,6,,9-12,156,SP,,53,66,51
813926,Afternoon Tea At Western House Hotel Handicap,3,Ayr,Other,Class 6,,0-55,3yo+,None,1m2f,10,2010,2200,Good To Firm,Turf,2152691,Royal Countess,79115,Paddy Mathers,10241,R Mike Smith,6,,7,,9-12,156,SP,,53,62,51
813926,Afternoon Tea At Western House Hotel Handicap,3,Ayr,Other,Class 6,,0-55,3yo+,None,1m2f,10,2010,2200,Good To Firm,Turf,4130979,Decoding,0,Unknown Jockey,39124,Charlie & Mark Johnston,4,,8,,9-11,155,SP,,52,62,13
813926,Afternoon Tea At Western House Hotel Handicap,3,Ayr,Other,Class 6,,0-55,3yo+,None,1m2f,10,2010,2200,Good To Firm,Turf,1371884,Highlight Reel,0,Unknown Jockey,32385,Roger Fell,7,,9,,9-9,153,SP,,50,60,55
813926,Afternoon Tea At Western House Hotel Handicap,3,Ayr,Other,Class 6,,0-55,3yo+,None,1m2f,10,2010,2200,Good To Firm,Turf,894465,Zealous,0,Unknown Jockey,38714,Ewan Whillans,9,,10,,9-6,150,SP,,47,63,56
813926,Afternoon Tea At Western House Hotel Handicap,3,Ayr,Other,Class 6,,0-55,3yo+,None,1m2f,10,2010,2200,Good To Firm,Turf,3811182,Lituus,97584,Oliver Stammers,15158,Grant Tuer,3,,11,,9-5,149,SP,,56,59,43
813926,Afternoon Tea At Western House Hotel Handicap,3,Ayr,Other,Class 6,,0-55,3yo+,None,1m2f,10,2010,2200,Good To Firm,Turf,3437693,Nazca,0,Unknown Jockey,5728,Linda Perratt,3,,12,,9-4,148,SP,,55,57,20
813926,Afternoon Tea At Western House Hotel Handicap,3,Ayr,Other,Class 6,,0-55,3yo+,None,1m2f,10,2010,2200,Good To Firm,Turf,3811177,Porto Ercole,92884,Phil Dennis,18875,Philip Kirby,3,,13,,9-4,148,SP,,55,67,31
813926,Afternoon Tea At Western House Hotel Handicap,3,Ayr,Other,Class 6,,0-55,3yo+,None,1m2f,10,2010,2200,Good To Firm,Turf,3585067,Big Dutchie,0,Unknown Jockey,35791,Phillip Makin,4,,14,,9-4,148,SP,,44,63,25
813926,Afternoon Tea At Western House Hotel Handicap,3,Ayr,Other,Class 6,,0-55,3yo+,None,1m2f,10,2010,2200,Good To Firm,Turf,1025582,Perfect Soldier,0,Unknown Jockey,606,Wilf Storey,8,,15,,9-4,148,SP,,44,60,60
813926,Afternoon Tea At Western House Hotel Handicap,3,Ayr,Other,Class 6,,0-55,3yo+,None,1m2f,10,2010,2200,Good To Firm,Turf,2954315,Wildmountainthyme,0,Unknown Jockey,34717,Stella Barclay,6,,16,,9-4,148,SP,,43,60,43
813926,Afternoon Tea At Western House Hotel Handicap,3,Ayr,Other,Class 6,,0-55,3yo+,None,1m2f,10,2010,2200,Good To Firm,Turf,3970545,Silver Vision,0,Unknown Jockey,26482,Jackie Stephen,3,,17,,9-2,146,SP,,53,66,
813926,Afternoon Tea At Western House Hotel Handicap,3,Ayr,Other,Class 6,,0-55,3yo+,None,1m2f,10,2010,2200,Good To Firm,Turf,3916380,Ballynaveen Boy,93480,Clifford Lee,5019,K R Burke,3,,18,,9-2,146,SP,,53,51,
813926,Afternoon Tea At Western House Hotel Handicap,3,Ayr,Other,Class 6,,0-55,3yo+,None,1m2f,10,2010,2200,Good To Firm,Turf,3837481,Acoustic,76872,P J McDonald,8010,Richard Fahey,3,,19,,8-12,140,SP,,49,61,52
813926,Afternoon Tea At Western House Hotel Handicap,3,Ayr,Other,Class 6,,0-55,3yo+,None,1m2f,10,2010,2200,Good To Firm,Turf,3693790,Angels Tale,0,Unknown Jockey,10152,Tim Easterby,3,,20,,8-10,138,SP,,47,61,41
813927,Book For Scottish Sun Ladies Night Classified Stakes,3,Ayr,Other,Class 6,,0-50,3yo+,None,1m,8,1608,1760,Good To Firm,Turf,2604505,Bankawi,0,Unknown Jockey,38543,Michael & David Easterby,5,,1,,9-9,153,SP,,50,61,60
813927,Book For Scottish Sun Ladies Night Classified Stakes,3,Ayr,Other,Class 6,,0-50,3yo+,None,1m,8,1608,1760,Good To Firm,Turf,3585067,Big Dutchie,92565,Rowan Scott,35791,Phillip Makin,4,,2,,9-9,153,SP,,44,58,20
813927,Book For Scottish Sun Ladies Night Classified Stakes,3,Ayr,Other,Class 6,,0-50,3yo+,None,1m,8,1608,1760,Good To Firm,Turf,3668349,Braes Of Doune,0,Unknown Jockey,7795,Jim Goldie,4,,3,,9-9,153,SP,,50,48,25
813927,Book For Scottish Sun Ladies Night Classified Stakes,3,Ayr,Other,Class 6,,0-50,3yo+,None,1m,8,1608,1760,Good To Firm,Turf,2821445,Giant Steps,96409,Faye McManoman,34717,Stella Barclay,5,,4,,9-9,153,SP,,48,60,18
813927,Book For Scottish Sun Ladies Night Classified Stakes,3,Ayr,Other,Class 6,,0-50,3yo+,None,1m,8,1608,1760,Good To Firm,Turf,1025582,Perfect Soldier,0,Unknown Jockey,606,Wilf Storey,8,,5,,9-9,153,SP,,44,55,55
813927,Book For Scottish Sun Ladies Night Classified Stakes,3,Ayr,Other,Class 6,,0-50,3yo+,None,1m,8,1608,1760,Good To Firm,Turf,1533074,Retirement Beckons,0,Unknown Jockey,5728,Linda Perratt,7,,6,,9-9,153,SP,,44,56,49
813927,Book For Scottish Sun Ladies Night Classified Stakes,3,Ayr,Other,Class 6,,0-50,3yo+,None,1m,8,1608,1760,Good To Firm,Turf,3101970,Spartakos,0,Unknown Jockey,19056,Katie Scott,4,,7,,9-9,153,SP,,48,56,54
813927,Book For Scottish Sun Ladies Night Classified Stakes,3,Ayr,Other,Class 6,,0-50,3yo+,None,1m,8,1608,1760,Good To Firm,Turf,2994234,Talk Of Charlotte,0,Unknown Jockey,39224,Harriet Graham & Gary Rutherford,6,,8,,9-9,153,SP,,20,,
813927,Book For Scottish Sun Ladies Night Classified Stakes,3,Ayr,Other,Class 6,,0-50,3yo+,None,1m,8,1608,1760,Good To Firm,Turf,4283970,Calderbank,0,Unknown Jockey,10241,R Mike Smith,3,,9,,9-0,144,SP,,38,35,17
813927,Book For Scottish Sun Ladies Night Classified Stakes,3,Ayr,Other,Class 6,,0-50,3yo+,None,1m,8,1608,1760,Good To Firm,Turf,3772680,Danby Wiske,0,Unknown Jockey,20045,Ruth Carr,3,,10,,9-0,144,SP,,49,57,
813927,Book For Scottish Sun Ladies Night Classified Stakes,3,Ayr,Other,Class 6,,0-50,3yo+,None,1m,8,1608,1760,Good To Firm,Turf,4017604,Hello Power,0,Unknown Jockey,8010,Richard Fahey,3,,11,,9-0,144,SP,,49,60,49
813927,Book For Scottish Sun Ladies Night Classified Stakes,3,Ayr,Other,Class 6,,0-50,3yo+,None,1m,8,1608,1760,Good To Firm,Turf,3879147,Mad Artymaise,100697,Aiden Brookes,28032,Gillian Boanas,3,,12,,9-0,144,SP,,49,52,
813927,Book For Scottish Sun Ladies Night Classified Stakes,3,Ayr,Other,Class 6,,0-50,3yo+,None,1m,8,1608,1760,Good To Firm,Turf,3713239,Mintnthat,0,Unknown Jockey,21516,Iain Jardine,3,,13,,9-0,144,SP,,46,48,36
813927,Book For Scottish Sun Ladies Night Classified Stakes,3,Ayr,Other,Class 6,,0-50,3yo+,None,1m,8,1608,1760,Good To Firm,Turf,3550668,Mymateshez,76831,Tom Eaves,486,John Wainwright,3,,14,,9-0,144,SP,,46,60,44
813927,Book For Scottish Sun Ladies Night Classified Stakes,3,Ayr,Other,Class 6,,0-50,3yo+,None,1m,8,1608,1760,Good To Firm,Turf,3588909,Regal World,0,Unknown Jockey,10152,Tim Easterby,3,,15,,9-0,144,SP,,46,53,38
813927,Book For Scottish Sun Ladies Night Classified Stakes,3,Ayr,Other,Class 6,,0-50,3yo+,None,1m,8,1608,1760,Good To Firm,Turf,3770756,Thakuri,0,Unknown Jockey,10152,Tim Easterby,3,,16,,9-0,144,SP,,49,57,40
813927,Book For Scottish Sun Ladies Night Classified Stakes,3,Ayr,Other,Class 6,,0-50,3yo+,None,1m,8,1608,1760,Good To Firm,Turf,3617933,Who's Ur Dandy,0,Unknown Jockey,18875,Philip Kirby,3,,17,,9-0,144,SP,,44,52,37
813616,Tom Halliday Memorial Conditional Jockeys' Handicap Hurdle,35,Market Rasen,Hurdle,Class 5,,0-105,4yo+,None,2m4½f,20.5,4122,4510,Good,Turf,2883399,Iron Heart,0,Unknown Jockey,10157,David Pipe,5,,1,,12-6,198,SP,,111,108,94
813616,Tom Halliday Memorial Conditional Jockeys' Handicap Hurdle,35,Market Rasen,Hurdle,Class 5,,0-105,4yo+,None,2m4½f,20.5,4122,4510,Good,Turf,2630672,Chuvelo,93874,Theo Gillard,15674,Donald McCain,7,,2,,12-0,192,SP,,105,113,98
813616,Tom Halliday Memorial Conditional Jockeys' Handicap Hurdle,35,Market Rasen,Hurdle,Class 5,,0-105,4yo+,None,2m4½f,20.5,4122,4510,Good,Turf,3515041,Watashock,0,Unknown Jockey,16270,Dan Skelton,5,,3,,11-12,188,SP,,103,106,90
813616,Tom Halliday Memorial Conditional Jockeys' Handicap Hurdle,35,Market Rasen,Hurdle,Class 5,,0-105,4yo+,None,2m4½f,20.5,4122,4510,Good,Turf,2259901,Rukwa,97204,Tom Midgley,31667,Sam England,8,,4,,11-10,186,SP,,101,76,33
813616,Tom Halliday Memorial Conditional Jockeys' Handicap Hurdle,35,Market Rasen,Hurdle,Class 5,,0-105,4yo+,None,2m4½f,20.5,4122,4510,Good,Turf,2109276,Good Bye,96529,Thomas Willmott,28064,Sara Ender,7,,5,,11-2,178,SP,,93,110,94
813616,Tom Halliday Memorial Conditional Jockeys' Handicap Hurdle,35,Market Rasen,Hurdle,Class 5,,0-105,4yo+,None,2m4½f,20.5,4122,4510,Good,Turf,3207191,Mac Suibhne,98070,Emma Smith-Chaston,5020,Micky Hammond,7,,6,,11-1,177,SP,,92,84,64
813616,Tom Halliday Memorial Conditional Jockeys' Handicap Hurdle,35,Market Rasen,Hurdle,Class 5,,0-105,4yo+,None,2m4½f,20.5,4122,4510,Good,Turf,1266736,Running Cloud,0,Unknown Jockey,32261,L J Morgan,7,,7,,11-1,177,SP,,92,80,55
813616,Tom Halliday Memorial Conditional Jockeys' Handicap Hurdle,35,Market Rasen,Hurdle,Class 5,,0-105,4yo+,None,2m4½f,20.5,4122,4510,Good,Turf,2018868,Jessica Rabbit,0,Unknown Jockey,13986,Fergal O'Brien,8,,8,,11-0,176,SP,,91,108,99
813616,Tom Halliday Memorial Conditional Jockeys' Handicap Hurdle,35,Market Rasen,Hurdle,Class 5,,0-105,4yo+,None,2m4½f,20.5,4122,4510,Good,Turf,2881461,Monarchofthegrange,91902,Tabitha Worsley,37756,Charles & Adam Pogson,7,,9,,10-13,173,SP,,90,126,112
813616,Tom Halliday Memorial Conditional Jockeys' Handicap Hurdle,35,Market Rasen,Hurdle,Class 5,,0-105,4yo+,None,2m4½f,20.5,4122,4510,Good,Turf,3833554,Dellboy Trotter,96895,Kevin Brogan,32008,Tracey Leeson,6,,10,,10-13,173,SP,,90,107,93
813616,Tom Halliday Memorial Conditional Jockeys' Handicap Hurdle,35,Market Rasen,Hurdle,Class 5,,0-105,4yo+,None,2m4½f,20.5,4122,4510,Good,Turf,1332063,Charle Brune,91573,William Shanahan,27520,Neil Mechie,9,,11,,10-10,170,SP,,87,113,105
813616,Tom Halliday Memorial Conditional Jockeys' Handicap Hurdle,35,Market Rasen,Hurdle,Class 5,,0-105,4yo+,None,2m4½f,20.5,4122,4510,Good,Turf,3116602,Eagle's Realm,98445,Liam Harrison,13986,Fergal O'Brien,4,,12,,10-9,169,SP,,91,98,55
813616,Tom Halliday Memorial Conditional Jockeys' Handicap Hurdle,35,Market Rasen,Hurdle,Class 5,,0-105,4yo+,None,2m4½f,20.5,4122,4510,Good,Turf,1978740,Mossing,0,Unknown Jockey,8254,James Evans,10,,13,,10-4,164,SP,,81,115,92
813616,Tom Halliday Memorial Conditional Jockeys' Handicap Hurdle,35,Market Rasen,Hurdle,Class 5,,0-105,4yo+,None,2m4½f,20.5,4122,4510,Good,Turf,2760623,Brooklyn Belle,97751,Harriet Tucker,13987,Alex Hales,7,,14,,10-2,162,SP,,79,98,77
813616,Tom Halliday Memorial Conditional Jockeys' Handicap Hurdle,35,Market Rasen,Hurdle,Class 5,,0-105,4yo+,None,2m4½f,20.5,4122,4510,Good,Turf,4027346,Doors Breaker,96529,Thomas Willmott,36576,Tjade Collier,5,,15,,10-2,162,SP,,79,106,100
813616,Tom Halliday Memorial Conditional Jockeys' Handicap Hurdle,35,Market Rasen,Hurdle,Class 5,,0-105,4yo+,None,2m4½f,20.5,4122,4510,Good,Turf,2232387,Casamari Abbey,0,Unknown Jockey,21186,Simon West,8,,16,,10-0,160,SP,,77,103,92
813616,Tom Halliday Memorial Conditional Jockeys' Handicap Hurdle,35,Market Rasen,Hurdle,Class 5,,0-105,4yo+,None,2m4½f,20.5,4122,4510,Good,Turf,3481875,Landacre Bridge,79499,Peter Kavanagh,12210,Henry Hogarth,6,,17,,10-0,160,SP,,77,109,88
813616,Tom Halliday Memorial Conditional Jockeys' Handicap Hurdle,35,Market Rasen,Hurdle,Class 5,,0-105,4yo+,None,2m4½f,20.5,4122,4510,Good,Turf,1330667,Red Ochre,0,Unknown Jockey,10688,Chris Grant,9,,18,,9-12,156,SP,,75,111,70
813617,Book Blenheim Horse Trials Tickets Now! Mares' Maiden Hurdle (GBB Race),35,Market Rasen,Hurdle,Class 4,,,4yo+,None,2m4½f,20.5,4122,4510,Good,Turf,4117800,Ami Des Flots,85932,David Bass,695,Kim Bailey,5,,1,,11-2,178,SP,,,113,105
813617,Book Blenheim Horse Trials Tickets Now! Mares' Maiden Hurdle (GBB Race),35,Market Rasen,Hurdle,Class 4,,,4yo+,None,2m4½f,20.5,4122,4510,Good,Turf,3333244,Country Kitten,0,Unknown Jockey,34679,Max Young,7,,2,,11-2,178,SP,,,,
813617,Book Blenheim Horse Trials Tickets Now! Mares' Maiden Hurdle (GBB Race),35,Market Rasen,Hurdle,Class 4,,,4yo+,None,2m4½f,20.5,4122,4510,Good,Turf,3609059,Gerritzen,0,Unknown Jockey,722,Toby Bulgin,7,,3,,11-2,178,SP,,,94,24
813617,Book Blenheim Horse Trials Tickets Now! Mares' Maiden Hurdle (GBB Race),35,Market Rasen,Hurdle,Class 4,,,4yo+,None,2m4½f,20.5,4122,4510,Good,Turf,4173283,Getaway Gwen,88090,Ben Poste,39501,Harriet Dickin,6,,4,,11-2,178,SP,,,,
813617,Book Blenheim Horse Trials Tickets Now! Mares' Maiden Hurdle (GBB Race),35,Market Rasen,Hurdle,Class 4,,,4yo+,None,2m4½f,20.5,4122,4510,Good,Turf,3872924,Last Of A Legend,91759,Jonathan Burke,27170,Harry Fry,5,,5,,11-2,178,SP,,103,110,82
813617,Book Blenheim Horse Trials Tickets Now! Mares' Maiden Hurdle (GBB Race),35,Market Rasen,Hurdle,Class 4,,,4yo+,None,2m4½f,20.5,4122,4510,Good,Turf,4173214,Lockandload,93118,Shane Quinlan,8254,James Evans,6,,6,,11-2,178,SP,,,,
813617,Book Blenheim Horse Trials Tickets Now! Mares' Maiden Hurdle (GBB Race),35,Market Rasen,Hurdle,Class 4,,,4yo+,None,2m4½f,20.5,4122,4510,Good,Turf,4084641,Lone Star,0,Unknown Jockey,18875,Philip Kirby,5,,7,,11-2,178,SP,,91,106,74
813617,Book Blenheim Horse Trials Tickets Now! Mares' Maiden Hurdle (GBB Race),35,Market Rasen,Hurdle,Class 4,,,4yo+,None,2m4½f,20.5,4122,4510,Good,Turf,2785910,Night Fever,0,Unknown Jockey,20814,Jamie Snowden,5,,8,,11-2,178,SP,,,92,22
813617,Book Blenheim Horse Trials Tickets Now! Mares' Maiden Hurdle (GBB Race),35,Market Rasen,Hurdle,Class 4,,,4yo+,None,2m4½f,20.5,4122,4510,Good,Turf,3223894,Rocked Up,0,Unknown Jockey,397,Jonjo O'Neill,6,,9,,11-2,178,SP,,,105,93
813617,Book Blenheim Horse Trials Tickets Now! Mares' Maiden Hurdle (GBB Race),35,Market Rasen,Hurdle,Class 4,,,4yo+,None,2m4½f,20.5,4122,4510,Good,Turf,3890928,Sorceress Medea,0,Unknown Jockey,13986,Fergal O'Brien,5,,10,,11-2,178,SP,,,95,25
813617,Book Blenheim Horse Trials Tickets Now! Mares' Maiden Hurdle (GBB Race),35,Market Rasen,Hurdle,Class 4,,,4yo+,None,2m4½f,20.5,4122,4510,Good,Turf,4187548,Sugar Pi,0,Unknown Jockey,38096,Mel Rowley,5,,11,,11-2,178,SP,,,,
813617,Book Blenheim Horse Trials Tickets Now! Mares' Maiden Hurdle (GBB Race),35,Market Rasen,Hurdle,Class 4,,,4yo+,None,2m4½f,20.5,4122,4510,Good,Turf,3483740,Villanesque,0,Unknown Jockey,27683,Henry Oliver,6,,12,,11-2,178,SP,,,,
813617,Book Blenheim Horse Trials Tickets Now! Mares' Maiden Hurdle (GBB Race),35,Market Rasen,Hurdle,Class 4,,,4yo+,None,2m4½f,20.5,4122,4510,Good,Turf,3115057,Gold Wing,94155,Mitchell Bastyan,2928,Milton Harris,4,,13,,10-11,171,SP,,,,
813617,Book Blenheim Horse Trials Tickets Now! Mares' Maiden Hurdle (GBB Race),35,Market Rasen,Hurdle,Class 4,,,4yo+,None,2m4½f,20.5,4122,4510,Good,Turf,1936611,Makety,91759,Jonathan Burke,188,Oliver Sherwood,8,,14,,0-0,0,SP,,,99,35
813618,John Matthew Memorial Novices' Handicap Chase,35,Market Rasen,SteepleChase,Class 5,,0-105,4yo+,None,2m1f,17,3418,3740,Good,Turf,3265185,First Angel,0,Unknown Jockey,32261,L J Morgan,6,,1,,12-0,192,SP,,105,113,93
813618,John Matthew Memorial Novices' Handicap Chase,35,Market Rasen,SteepleChase,Class 5,,0-105,4yo+,None,2m1f,17,3418,3740,Good,Turf,3880909,Barest Of Margins,85846,Conor O'Farrell,4676,Mick Channon,6,,2,,11-7,183,SP,,98,,
813618,John Matthew Memorial Novices' Handicap Chase,35,Market Rasen,SteepleChase,Class 5,,0-105,4yo+,None,2m1f,17,3418,3740,Good,Turf,1595641,Blooriedotcom,0,Unknown Jockey,6990,Lucinda Russell,7,,3,,11-7,183,SP,,98,105,85
813618,John Matthew Memorial Novices' Handicap Chase,35,Market Rasen,SteepleChase,Class 5,,0-105,4yo+,None,2m1f,17,3418,3740,Good,Turf,1266736,Running Cloud,0,Unknown Jockey,32261,L J Morgan,7,,4,,11-1,177,SP,,92,96,62
813618,John Matthew Memorial Novices' Handicap Chase,35,Market Rasen,SteepleChase,Class 5,,0-105,4yo+,None,2m1f,17,3418,3740,Good,Turf,2964244,Rock On Tommy,0,Unknown Jockey,33553,Olly Murphy,7,,5,,10-13,173,SP,,90,,
813618,John Matthew Memorial Novices' Handicap Chase,35,Market Rasen,SteepleChase,Class 5,,0-105,4yo+,None,2m1f,17,3418,3740,Good,Turf,3301789,Arbennig,0,Unknown Jockey,20814,Jamie Snowden,6,,6,,10-9,169,SP,,86,118,90
813618,John Matthew Memorial Novices' Handicap Chase,35,Market Rasen,SteepleChase,Class 5,,0-105,4yo+,None,2m1f,17,3418,3740,Good,Turf,2922345,Getaway Jewel,81409,Brian Hughes,5020,Micky Hammond,8,,7,,10-8,168,SP,,85,116,94
813618,John Matthew Memorial Novices' Handicap Chase,35,Market Rasen,SteepleChase,Class 5,,0-105,4yo+,None,2m1f,17,3418,3740,Good,Turf,3432672,Grand Revival,0,Unknown Jockey,7236,Neil King,4,,8,,10-8,168,SP,,97,,
813618,John Matthew Memorial Novices' Handicap Chase,35,Market Rasen,SteepleChase,Class 5,,0-105,4yo+,None,2m1f,17,3418,3740,Good,Turf,904963,Strong Team,0,Unknown Jockey,10688,Chris Grant,9,,9,,10-4,164,SP,,81,,
813618,John Matthew Memorial Novices' Handicap Chase,35,Market Rasen,SteepleChase,Class 5,,0-105,4yo+,None,2m1f,17,3418,3740,Good,Turf,2496344,Begoodtoyourself,93277,Harry Reed,13126,Christopher Kellett,7,,10,,10-1,161,SP,,78,113,101
813618,John Matthew Memorial Novices' Handicap Chase,35,Market Rasen,SteepleChase,Class 5,,0-105,4yo+,None,2m1f,17,3418,3740,Good,Turf,2232387,Casamari Abbey,82602,John Kington,21186,Simon West,8,,11,,10-0,160,SP,,77,122,100
813618,John Matthew Memorial Novices' Handicap Chase,35,Market Rasen,SteepleChase,Class 5,,0-105,4yo+,None,2m1f,17,3418,3740,Good,Turf,1922316,Silvretta Schwarz,0,Unknown Jockey,34679,Max Young,7,,12,,9-10,154,SP,,73,110,73
813618,John Matthew Memorial Novices' Handicap Chase,35,Market Rasen,SteepleChase,Class 5,,0-105,4yo+,None,2m1f,17,3418,3740,Good,Turf,1266783,Shareef Star,96830,James Bowen,2864,Peter Bowen,7,,13,,0-0,0,SP,,100,109,97
813614,Graziano Lembo Memorial Handicap Chase,35,Market Rasen,SteepleChase,Class 4,,0-115,4yo+,None,2m3f,19,3820,4180,Good,Turf,2651894,Phil The Thrill,0,Unknown Jockey,397,Jonjo O'Neill,6,,1,,12-2,194,SP,,117,,
813614,Graziano Lembo Memorial Handicap Chase,35,Market Rasen,SteepleChase,Class 4,,0-115,4yo+,None,2m3f,19,3820,4180,Good,Turf,899431,Brelan D'As,0,Unknown Jockey,22367,Ben Haslam,11,,2,,12-2,194,SP,,117,122,106
813614,Graziano Lembo Memorial Handicap Chase,35,Market Rasen,SteepleChase,Class 4,,0-115,4yo+,None,2m3f,19,3820,4180,Good,Turf,2496353,Caddyhill,82485,Sean Quinlan,15552,Jennie Candlish,7,,3,,12-0,192,SP,,115,127,101
813614,Graziano Lembo Memorial Handicap Chase,35,Market Rasen,SteepleChase,Class 4,,0-115,4yo+,None,2m3f,19,3820,4180,Good,Turf,1996489,Armattiekan,0,Unknown Jockey,15674,Donald McCain,8,,4,,11-13,189,SP,,114,123,103
