FoldDate,Algorithm,RaceId,HorseId,CourseName,Surface,Going,RaceType,DistanceInMeters,FinishingPosition,DecimalOdds,ResolvedOdds,PredictedScore,WinProbability,MarketProb,FieldSize,RaceClass
2026-06-16,RatingsXGBoostUngatedAlgorithm,921408,6134848,Wolverhampton (AW),AllWeather,Standard,Other,1709,3,67.0,67.0,,0.012234675697982311,0.01226839521456299,10,Class 6
2026-06-16,RatingsXGBoostUngatedAlgorithm,921408,7529925,Wolverhampton (AW),AllWeather,Standard,Other,1709,4,7.5,7.5,,0.1272037774324417,0.1095976639167627,10,Class 6
2026-06-16,RatingsXGBoostUngatedAlgorithm,921408,5102069,Wolverhampton (AW),AllWeather,Standard,Other,1709,5,13.0,13.0,,0.07129982113838196,0.06322942149044003,10,Class 6
2026-06-16,RatingsXGBoostUngatedAlgorithm,921408,7475608,Wolverhampton (AW),AllWeather,Standard,Other,1709,6,10.0,10.0,,0.07172909379005432,0.08219824793757204,10,Class 6
2026-06-16,RatingsXGBoostUngatedAlgorithm,921408,5937866,Wolverhampton (AW),AllWeather,Standard,Other,1709,7,5.0,5.0,,0.16688048839569092,0.16439649587514407,10,Class 6
2026-06-16,RatingsXGBoostUngatedAlgorithm,921408,3451839,Wolverhampton (AW),AllWeather,Standard,Other,1709,8,21.0,21.0,,0.04621674120426178,0.03914202282741525,10,Class 6
2026-06-16,RatingsXGBoostUngatedAlgorithm,921408,4648392,Wolverhampton (AW),AllWeather,Standard,Other,1709,9,15.0,15.0,,0.041194818913936615,0.05479883195838135,10,Class 6
2026-06-16,RatingsXGBoostUngatedAlgorithm,921408,4471667,Wolverhampton (AW),AllWeather,Standard,Other,1709,10,151.0,151.0,,0.002697067568078637,0.005443592578647154,10,Class 6
2026-06-16,WinClassifier,917807,5248390,Ascot,Turf,Good To Firm,Other,1608,1,51.0,51.0,,0.014466406777501106,0.017687034304044908,9,Class 1
2026-06-16,WinClassifier,917807,5864565,Ascot,Turf,Good To Firm,Other,1608,2,4.5,4.5,,0.21705859899520874,0.2004530554458423,9,Class 1
2026-06-16,WinClassifier,917807,7055588,Ascot,Turf,Good To Firm,Other,1608,3,4.5,4.5,,0.22301633656024933,0.2004530554458423,9,Class 1
2026-06-16,WinClassifier,917807,7015879,Ascot,Turf,Good To Firm,Other,1608,4,12.0,12.0,,0.06607171148061752,0.07516989579219086,9,Class 1
2026-06-16,WinClassifier,917807,6088045,Ascot,Turf,Good To Firm,Other,1608,5,15.0,15.0,,0.05365196242928505,0.06013591663375269,9,Class 1
2026-06-16,WinClassifier,917807,5608567,Ascot,Turf,Good To Firm,Other,1608,6,3.25,3.25,,0.25031960010528564,0.27755038446347396,9,Class 1
2026-06-16,WinClassifier,917807,4481322,Ascot,Turf,Good To Firm,Other,1608,7,7.0,7.0,,0.1585218757390976,0.1288626785008986,9,Class 1
2026-06-16,WinClassifier,917807,4438482,Ascot,Turf,Good To Firm,Other,1608,8,51.0,51.0,,0.016626950353384018,0.017687034304044908,9,Class 1
2026-06-16,WinClassifier,917807,5829364,Ascot,Turf,Good To Firm,Other,1608,9,41.0,41.0,,0.016535146161913872,0.02200094510990952,9,Class 1
2026-06-16,WinClassifier,917808,7947753,Ascot,Turf,Good To Firm,Other,1608,1,1.8333333333333333,1.8333333333333333,,0.5006621479988098,0.4865931287059645,6,Class 1
2026-06-16,WinClassifier,917808,7395230,Ascot,Turf,Good To Firm,Other,1608,2,3.0,3.0,,0.2687768340110779,0.2973624675425338,6,Class 1
2026-06-16,WinClassifier,917808,8245526,Ascot,Turf,Good To Firm,Other,1608,3,6.5,6.5,,0.13103270530700684,0.13724421578886178,6,Class 1
2026-06-16,WinClassifier,917808,7204797,Ascot,Turf,Good To Firm,Other,1608,4,51.0,51.0,,0.017907455563545227,0.017491909855443168,6,Class 1
2026-06-16,WinClassifier,917808,7887298,Ascot,Turf,Good To Firm,Other,1608,5,101.0,101.0,,0.01070090290158987,0.008832548540867341,6,Class 1
2026-06-16,WinClassifier,917808,7627162,Ascot,Turf,Good To Firm,Other,1608,6,17.0,17.0,,0.0396818071603775,0.052475729566329496,6,Class 1
2026-06-16,WinClassifier,921103,3767116,Beverley,Turf,Good,Other,1005,1,12.0,12.0,,0.05475742369890213,0.0713418385065072,9,Class 5
2026-06-16,WinClassifier,921103,5174513,Beverley,Turf,Good,Other,1005,2,7.0,7.0,,0.1218751072883606,0.12230029458258378,9,Class 5
2026-06-16,WinClassifier,921103,4436510,Beverley,Turf,Good,Other,1005,3,6.0,6.0,,0.15112732350826263,0.1426836770130144,9,Class 5
2026-06-16,WinClassifier,921103,4459203,Beverley,Turf,Good,Other,1005,4,23.0,23.0,,0.034873589873313904,0.03722182878600376,9,Class 5
2026-06-16,WinClassifier,921103,4332885,Beverley,Turf,Good,Other,1005,5,7.5,7.5,,0.11240781098604202,0.11414694161041153,9,Class 5
2026-06-16,WinClassifier,921103,2996576,Beverley,Turf,Good,Other,1005,6,8.5,8.5,,0.10623344779014587,0.10071788965624547,9,Class 5
2026-06-16,WinClassifier,921103,5884213,Beverley,Turf,Good,Other,1005,7,4.0,4.0,,0.2083388864994049,0.21402551551952162,9,Class 5
2026-06-16,WinClassifier,921103,3880932,Beverley,Turf,Good,Other,1005,8,6.5,6.5,,0.13035130500793457,0.13170800955047485,9,Class 5
2026-06-16,WinClassifier,921103,6087981,Beverley,Turf,Good,Other,1005,9,13.0,13.0,,0.07616822421550751,0.06585400477523742,9,Class 5
2026-06-16,WinClassifier,921105,3588902,Beverley,Turf,Good,Other,1709,1,9.0,9.0,,0.09743098169565201,0.09446664814379448,8,Class 6
2026-06-16,WinClassifier,921105,6006021,Beverley,Turf,Good,Other,1709,2,15.0,15.0,,0.04440632462501526,0.056679988886276685,8,Class 6
2026-06-16,WinClassifier,921105,7457901,Beverley,Turf,Good,Other,1709,3,12.0,12.0,,0.06215028464794159,0.07084998610784586,8,Class 6
2026-06-16,WinClassifier,921105,5942420,Beverley,Turf,Good,Other,1709,4,6.0,6.0,,0.12379883229732513,0.14169997221569172,8,Class 6
2026-06-16,WinClassifier,921105,2729681,Beverley,Turf,Good,Other,1709,5,4.333333333333334,4.333333333333334,,0.2027282863855362,0.19619996152941926,8,Class 6
2026-06-16,WinClassifier,921105,2526479,Beverley,Turf,Good,Other,1709,6,5.0,5.0,,0.17161825299263,0.17003996665883006,8,Class 6
2026-06-16,WinClassifier,921105,2687060,Beverley,Turf,Good,Other,1709,7,5.0,5.0,,0.16122941672801971,0.17003996665883006,8,Class 6
2026-06-16,WinClassifier,921105,7195636,Beverley,Turf,Good,Other,1709,8,8.5,8.5,,0.10609591752290726,0.1000235097993118,8,Class 6
2026-06-16,WinClassifier,921104,4363056,Beverley,Turf,Good,Other,2010,1,6.5,6.5,,0.14366689324378967,0.12883453655597002,10,Class 6
2026-06-16,WinClassifier,921104,5176441,Beverley,Turf,Good,Other,2010,2,5.0,5.0,,0.1589038223028183,0.16748489752276102,10,Class 6
2026-06-16,WinClassifier,921104,5021315,Beverley,Turf,Good,Other,2010,3,4.333333333333334,4.333333333333334,,0.20062141120433807,0.193251804833955,10,Class 6
2026-06-16,WinClassifier,921104,4967852,Beverley,Turf,Good,Other,2010,4,11.0,11.0,,0.08180279284715652,0.07612949887398228,10,Class 6
2026-06-16,WinClassifier,921104,2791132,Beverley,Turf,Good,Other,2010,5,5.5,5.5,,0.1682308167219162,0.15225899774796456,10,Class 6
2026-06-16,WinClassifier,921104,2801626,Beverley,Turf,Good,Other,2010,6,7.0,7.0,,0.1093190535902977,0.119632069659115,10,Class 6
2026-06-16,WinClassifier,921104,6649589,Beverley,Turf,Good,Other,2010,7,10.0,10.0,,0.07377821207046509,0.08374244876138051,10,Class 6
2026-06-16,WinClassifier,921104,5737956,Beverley,Turf,Good,Other,2010,8,15.0,15.0,,0.05867146700620651,0.05582829917425367,10,Class 6
2026-06-16,WinClassifier,921104,6327916,Beverley,Turf,Good,Other,2010,9,67.0,67.0,,0.01094736997038126,0.012498872949459778,10,Class 6
2026-06-16,WinClassifier,921104,5047946,Beverley,Turf,Good,Other,2010,10,81.0,81.0,,0.003342843148857355,0.010338573921158088,10,Class 6
2026-06-16,WinClassifier,921014,7051295,Stratford,Turf,Good,Hurdle,3719,1,1.4444444444444444,1.4444444444444444,,0.6891598701477051,0.5588551495981637,7,Class 4
2026-06-16,WinClassifier,921014,7347760,Stratford,Turf,Good,Hurdle,3719,2,3.5,3.5,,0.25300103425979614,0.2306386331674961,7,Class 4
2026-06-16,WinClassifier,921014,6278737,Stratford,Turf,Good,Hurdle,3719,3,6.5,6.5,,0.11746234446763992,0.12419003324403638,7,Class 4
2026-06-16,WinClassifier,921014,4994499,Stratford,Turf,Good,Hurdle,3719,4,21.0,21.0,,0.04158392921090126,0.03843977219458269,7,Class 4
2026-06-16,WinClassifier,921014,6692983,Stratford,Turf,Good,Hurdle,3719,5,67.0,67.0,,0.005580517929047346,0.012048286807257261,7,Class 4
2026-06-16,WinClassifier,921014,8236345,Stratford,Turf,Good,Hurdle,3719,6,29.0,29.0,,0.022462647408246994,0.027835697106421947,7,Class 4
2026-06-16,WinClassifier,921014,7200322,Stratford,Turf,Good,Hurdle,3719,7,101.0,101.0,,0.0024813110940158367,0.007992427882041945,7,Class 4
2026-06-16,WinClassifier,921013,3964559,Stratford,Turf,Good,SteepleChase,3418,1,9.0,9.0,,0.10955450683832169,0.11146496815286623,5,Class 4
2026-06-16,WinClassifier,921013,6578002,Stratford,Turf,Good,SteepleChase,3418,2,4.0,4.0,,0.3110659718513489,0.250796178343949,5,Class 4
2026-06-16,WinClassifier,921013,3224061,Stratford,Turf,Good,SteepleChase,3418,3,3.5,3.5,,0.3229289948940277,0.28662420382165604,5,Class 4
2026-06-16,WinClassifier,921013,8344595,Stratford,Turf,Good,SteepleChase,3418,4,4.0,4.0,,0.24577049911022186,0.250796178343949,5,Class 4
2026-06-16,WinClassifier,921013,4288026,Stratford,Turf,Good,SteepleChase,3418,5,10.0,10.0,,0.11211884021759033,0.10031847133757962,5,Class 4
2026-06-16,WinClassifier,921012,7378617,Stratford,Turf,Good,Hurdle,3317,1,1.8333333333333333,1.8333333333333333,,0.5234956741333008,0.4965140951803578,3,Class 3
2026-06-16,WinClassifier,921012,2901155,Stratford,Turf,Good,Hurdle,3317,2,13.0,13.0,,0.05636942386627197,0.07002121855107608,3,Class 3
2026-06-16,WinClassifier,921012,5809876,Stratford,Turf,Good,Hurdle,3317,3,2.1,2.1,,0.5001296997070312,0.4334646862685662,3,Class 3
2026-06-16,WinClassifier,921017,5793389,Stratford,Turf,Good,Hurdle,3719,1,7.0,7.0,,0.13082216680049896,0.1294033069734004,4,Class 5
2026-06-16,WinClassifier,921017,5340126,Stratford,Turf,Good,Hurdle,3719,2,3.75,3.75,,0.2647212743759155,0.2415528396836808,4,Class 5
2026-06-16,WinClassifier,921017,3473062,Stratford,Turf,Good,Hurdle,3719,3,4.0,4.0,,0.186664417386055,0.22645578720345075,4,Class 5
2026-06-16,WinClassifier,921017,2765600,Stratford,Turf,Good,Hurdle,3719,4,2.25,2.25,,0.33331936597824097,0.40258806613946796,4,Class 5
2026-06-16,WinClassifier,921107,8205612,Thirsk,Turf,Good,Other,2412,1,6.0,6.0,,0.14684036374092102,0.14890779781559563,5,Class 3
2026-06-16,WinClassifier,921107,9208605,Thirsk,Turf,Good,Other,2412,2,2.5,2.5,,0.39643165469169617,0.35737871475742955,5,Class 3
2026-06-16,WinClassifier,921107,9258996,Thirsk,Turf,Good,Other,2412,3,2.625,2.625,,0.37110286951065063,0.34036068072136144,5,Class 3
2026-06-16,WinClassifier,921107,9290876,Thirsk,Turf,Good,Other,2412,4,6.0,6.0,,0.16114281117916107,0.14890779781559563,5,Class 3
2026-06-16,WinClassifier,921107,8688350,Thirsk,Turf,Good,Other,2412,5,201.0,201.0,,0.003614123910665512,0.00444500889001778,5,Class 3
2026-06-16,WinClassifier,921108,4601329,Thirsk,Turf,Good,Other,1407,1,17.0,17.0,,0.04326571524143219,0.04929768489580263,10,Class 4
2026-06-16,WinClassifier,921108,3297869,Thirsk,Turf,Good,Other,1407,2,4.333333333333334,4.333333333333334,,0.19215360283851624,0.19339860997584105,10,Class 4
2026-06-16,WinClassifier,921108,7789353,Thirsk,Turf,Good,Other,1407,3,4.333333333333334,4.333333333333334,,0.2028387188911438,0.19339860997584105,10,Class 4
2026-06-16,WinClassifier,921108,6410533,Thirsk,Turf,Good,Other,1407,4,9.5,9.5,,0.0788811668753624,0.08821690981354154,10,Class 4
2026-06-16,WinClassifier,921108,6175457,Thirsk,Turf,Good,Other,1407,5,12.0,12.0,,0.07108345627784729,0.06983838693572039,10,Class 4
2026-06-16,WinClassifier,921108,4175545,Thirsk,Turf,Good,Other,1407,6,3.75,3.75,,0.23417773842811584,0.22348283819430526,10,Class 4
2026-06-16,WinClassifier,921108,4967880,Thirsk,Turf,Good,Other,1407,7,11.0,11.0,,0.07045330107212067,0.07618733120260407,10,Class 4
2026-06-16,WinClassifier,921108,7534588,Thirsk,Turf,Good,Other,1407,8,17.0,17.0,,0.046447910368442535,0.04929768489580263,10,Class 4
2026-06-16,WinClassifier,921108,58961203,Thirsk,Turf,Good,Other,1407,9,26.0,26.0,,0.02926395647227764,0.03223310166264018,10,Class 4
2026-06-16,WinClassifier,921108,5289430,Thirsk,Turf,Good,Other,1407,10,34.0,34.0,,0.02966976724565029,0.024648842447901314,10,Class 4
2026-06-16,WinClassifier,921109,5784828,Thirsk,Turf,Good,Other,1005,1,4.0,4.0,,0.20997567474842072,0.20830729038213552,10,Class 5
2026-06-16,WinClassifier,921109,58950425,Thirsk,Turf,Good,Other,1005,2,3.25,3.25,,0.2355533242225647,0.2563782035472437,10,Class 5
2026-06-16,WinClassifier,921109,4249769,Thirsk,Turf,Good,Other,1005,3,41.0,41.0,,0.019288785755634308,0.020322662476305906,10,Class 5
2026-06-16,WinClassifier,921109,4241628,Thirsk,Turf,Good,Other,1005,4,9.0,9.0,,0.09557687491178513,0.09258101794761578,10,Class 5
2026-06-16,WinClassifier,921109,4415424,Thirsk,Turf,Good,Other,1005,5,17.0,17.0,,0.05169704556465149,0.04901348008991424,10,Class 5
2026-06-16,WinClassifier,921109,5826592,Thirsk,Turf,Good,Other,1005,6,6.5,6.5,,0.12183137983083725,0.12818910177362186,10,Class 5
2026-06-16,WinClassifier,921109,6397994,Thirsk,Turf,Good,Other,1005,7,8.5,8.5,,0.1120355874300003,0.09802696017982848,10,Class 5
2026-06-16,WinClassifier,921109,3158787,Thirsk,Turf,Good,Other,1005,8,29.0,29.0,,0.024469846859574318,0.02873204005270835,10,Class 5
2026-06-16,WinClassifier,921109,7538901,Thirsk,Turf,Good,Other,1005,9,17.0,17.0,,0.04574011638760567,0.04901348008991424,10,Class 5
2026-06-16,WinClassifier,921109,3668348,Thirsk,Turf,Good,Other,1005,10,12.0,12.0,,0.05273027345538139,0.06943576346071184,10,Class 5
2026-06-16,WinClassifier,921112,4924655,Thirsk,Turf,Good,Other,1005,1,4.6,4.6,,0.17463451623916626,0.1783434408879891,10,Class 6
2026-06-16,WinClassifier,921112,4449875,Thirsk,Turf,Good,Other,1005,2,29.0,29.0,,0.03031320683658123,0.0282889595891293,10,Class 6
2026-06-16,WinClassifier,921112,6701900,Thirsk,Turf,Good,Other,1005,3,17.0,17.0,,0.047714266926050186,0.048257636946161746,10,Class 6
2026-06-16,WinClassifier,921112,5033147,Thirsk,Turf,Good,Other,1005,4,8.0,8.0,,0.10226267576217651,0.10254747851059372,10,Class 6
2026-06-16,WinClassifier,921112,5991240,Thirsk,Turf,Good,Other,1005,4,19.0,19.0,,0.037585869431495667,0.043177885688671036,10,Class 6
2026-06-16,WinClassifier,921112,5104289,Thirsk,Turf,Good,Other,1005,6,3.75,3.75,,0.21759247779846191,0.21876795415593325,10,Class 6
2026-06-16,WinClassifier,921112,3454843,Thirsk,Turf,Good,Other,1005,7,5.0,5.0,,0.14765247702598572,0.16407596561694995,10,Class 6
2026-06-16,WinClassifier,921112,5598637,Thirsk,Turf,Good,Other,1005,8,26.0,26.0,,0.017228441312909126,0.03155307031095191,10,Class 6
2026-06-16,WinClassifier,921112,3500889,Thirsk,Turf,Good,Other,1005,9,17.0,17.0,,0.04418114572763443,0.048257636946161746,10,Class 6
2026-06-16,WinClassifier,921112,5878996,Thirsk,Turf,Good,Other,1005,10,6.0,6.0,,0.1343991458415985,0.1367299713474583,10,Class 6
2026-06-16,WinClassifier,921406,7583064,Wolverhampton (AW),AllWeather,Standard,Other,1206,1,6.5,6.5,,0.11969327181577682,0.1269140514683242,10,Class 5
2026-06-16,WinClassifier,921406,7852226,Wolverhampton (AW),AllWeather,Standard,Other,1206,2,2.375,2.375,,0.3819626271724701,0.3473437198080452,10,Class 5
2026-06-16,WinClassifier,921406,7570734,Wolverhampton (AW),AllWeather,Standard,Other,1206,3,11.0,11.0,,0.07762937992811203,0.07499466677673704,10,Class 5
2026-06-16,WinClassifier,921406,7816040,Wolverhampton (AW),AllWeather,Standard,Other,1206,4,10.0,10.0,,0.09146096557378769,0.08249413345441074,10,Class 5
2026-06-16,WinClassifier,921406,7592690,Wolverhampton (AW),AllWeather,Standard,Other,1206,5,12.0,12.0,,0.06044828146696091,0.06874511121200894,10,Class 5
2026-06-16,WinClassifier,921406,7020235,Wolverhampton (AW),AllWeather,Standard,Other,1206,6,41.0,41.0,,0.014570037834346294,0.020120520354734328,10,Class 5
2026-06-16,WinClassifier,921406,7020528,Wolverhampton (AW),AllWeather,Standard,Other,1206,7,21.0,21.0,,0.03479211404919624,0.03928292069257654,10,Class 5
2026-06-16,WinClassifier,921406,7204901,Wolverhampton (AW),AllWeather,Standard,Other,1206,8,41.0,41.0,,0.018289882689714432,0.020120520354734328,10,Class 5
2026-06-16,WinClassifier,921406,7653236,Wolverhampton (AW),AllWeather,Standard,Other,1206,9,15.0,15.0,,0.04640454426407814,0.05499608896960716,10,Class 5
2026-06-16,WinClassifier,921406,7020244,Wolverhampton (AW),AllWeather,Standard,Other,1206,10,5.0,5.0,,0.18877777457237244,0.16498826690882148,10,Class 5
2026-06-16,WinClassifier,921407,8463835,Wolverhampton (AW),AllWeather,Standard,Other,2412,1,15.0,15.0,,0.01700962521135807,0.055460543022143975,10,Class 6
2026-06-16,WinClassifier,921407,8903780,Wolverhampton (AW),AllWeather,Standard,Other,2412,2,11.0,11.0,,0.08337537944316864,0.07562801321201451,10,Class 6
2026-06-16,WinClassifier,921407,7947739,Wolverhampton (AW),AllWeather,Standard,Other,2412,3,4.0,4.0,,0.24505749344825745,0.2079770363330399,10,Class 6
2026-06-16,WinClassifier,921407,8321644,Wolverhampton (AW),AllWeather,Standard,Other,2412,4,6.0,6.0,,0.14719006419181824,0.13865135755535993,10,Class 6
2026-06-16,WinClassifier,921407,8551792,Wolverhampton (AW),AllWeather,Standard,Other,2412,5,19.0,19.0,,0.035900380462408066,0.0437846392280084,10,Class 6
2026-06-16,WinClassifier,921407,8227213,Wolverhampton (AW),AllWeather,Standard,Other,2412,6,15.0,15.0,,0.06989050656557083,0.055460543022143975,10,Class 6
2026-06-16,WinClassifier,921407,7992608,Wolverhampton (AW),AllWeather,Standard,Other,2412,7,13.0,13.0,,0.056594617664813995,0.06399293425631997,10,Class 6
2026-06-16,WinClassifier,921407,8935609,Wolverhampton (AW),AllWeather,Standard,Other,2412,8,3.0,3.0,,0.3134267330169678,0.27730271511071986,10,Class 6
2026-06-16,WinClassifier,921407,7780579,Wolverhampton (AW),AllWeather,Standard,Other,2412,9,12.0,12.0,,0.06023675948381424,0.06932567877767996,10,Class 6
2026-06-16,WinClassifier,921407,7556721,Wolverhampton (AW),AllWeather,Standard,Other,2412,10,67.0,67.0,,0.006870151963084936,0.012416539482569546,10,Class 6
2026-06-16,WinClassifier,921408,7020591,Wolverhampton (AW),AllWeather,Standard,Other,1709,1,1.8,1.8,,0.45026925206184387,0.45665693298651133,10,Class 6
2026-06-16,WinClassifier,921408,7020537,Wolverhampton (AW),AllWeather,Standard,Other,1709,2,67.0,67.0,,0.009567796252667904,0.01226839521456299,10,Class 6
2026-06-16,WinClassifier,921408,6134848,Wolverhampton (AW),AllWeather,Standard,Other,1709,3,67.0,67.0,,0.01117654424160719,0.01226839521456299,10,Class 6
2026-06-16,WinClassifier,921408,7529925,Wolverhampton (AW),AllWeather,Standard,Other,1709,4,7.5,7.5,,0.12855848670005798,0.1095976639167627,10,Class 6
2026-06-16,WinClassifier,921408,5102069,Wolverhampton (AW),AllWeather,Standard,Other,1709,5,13.0,13.0,,0.07009042054414749,0.06322942149044003,10,Class 6
2026-06-16,WinClassifier,921408,7475608,Wolverhampton (AW),AllWeather,Standard,Other,1709,6,10.0,10.0,,0.07081741094589233,0.08219824793757204,10,Class 6
2026-06-16,WinClassifier,921408,5937866,Wolverhampton (AW),AllWeather,Standard,Other,1709,7,5.0,5.0,,0.1676049381494522,0.16439649587514407,10,Class 6
2026-06-16,WinClassifier,921408,3451839,Wolverhampton (AW),AllWeather,Standard,Other,1709,8,21.0,21.0,,0.046120256185531616,0.03914202282741525,10,Class 6
2026-06-16,WinClassifier,921408,4648392,Wolverhampton (AW),AllWeather,Standard,Other,1709,9,15.0,15.0,,0.04241189360618591,0.05479883195838135,10,Class 6
2026-06-16,WinClassifier,921408,4471667,Wolverhampton (AW),AllWeather,Standard,Other,1709,10,151.0,151.0,,0.0025801248848438263,0.005443592578647154,10,Class 6
2026-06-16,TunedWinClassifier,917807,5248390,Ascot,Turf,Good To Firm,Other,1608,1,51.0,51.0,,0.008695969358086586,0.017687034304044908,9,Class 1
2026-06-16,TunedWinClassifier,917807,5864565,Ascot,Turf,Good To Firm,Other,1608,2,4.5,4.5,,0.22289621829986572,0.2004530554458423,9,Class 1
2026-06-16,TunedWinClassifier,917807,7055588,Ascot,Turf,Good To Firm,Other,1608,3,4.5,4.5,,0.3078586757183075,0.2004530554458423,9,Class 1
2026-06-16,TunedWinClassifier,917807,7015879,Ascot,Turf,Good To Firm,Other,1608,4,12.0,12.0,,0.06352129578590393,0.07516989579219086,9,Class 1
2026-06-16,TunedWinClassifier,917807,6088045,Ascot,Turf,Good To Firm,Other,1608,5,15.0,15.0,,0.04768700525164604,0.06013591663375269,9,Class 1
2026-06-16,TunedWinClassifier,917807,5608567,Ascot,Turf,Good To Firm,Other,1608,6,3.25,3.25,,0.3202570080757141,0.27755038446347396,9,Class 1
2026-06-16,TunedWinClassifier,917807,4481322,Ascot,Turf,Good To Firm,Other,1608,7,7.0,7.0,,0.17334496974945068,0.1288626785008986,9,Class 1
2026-06-16,TunedWinClassifier,917807,4438482,Ascot,Turf,Good To Firm,Other,1608,8,51.0,51.0,,0.011860198341310024,0.017687034304044908,9,Class 1
2026-06-16,TunedWinClassifier,917807,5829364,Ascot,Turf,Good To Firm,Other,1608,9,41.0,41.0,,0.014453359879553318,0.02200094510990952,9,Class 1
2026-06-16,TunedWinClassifier,917808,7947753,Ascot,Turf,Good To Firm,Other,1608,1,1.8333333333333333,1.8333333333333333,,0.4478631615638733,0.4865931287059645,6,Class 1
2026-06-16,TunedWinClassifier,917808,7395230,Ascot,Turf,Good To Firm,Other,1608,2,3.0,3.0,,0.2552213966846466,0.2973624675425338,6,Class 1
2026-06-16,TunedWinClassifier,917808,8245526,Ascot,Turf,Good To Firm,Other,1608,3,6.5,6.5,,0.11313804984092712,0.13724421578886178,6,Class 1
2026-06-16,TunedWinClassifier,917808,7204797,Ascot,Turf,Good To Firm,Other,1608,4,51.0,51.0,,0.014923163689672947,0.017491909855443168,6,Class 1
2026-06-16,TunedWinClassifier,917808,7887298,Ascot,Turf,Good To Firm,Other,1608,5,101.0,101.0,,0.010235111229121685,0.008832548540867341,6,Class 1
2026-06-16,TunedWinClassifier,917808,7627162,Ascot,Turf,Good To Firm,Other,1608,6,17.0,17.0,,0.03271600604057312,0.052475729566329496,6,Class 1
2026-06-16,TunedWinClassifier,921103,3767116,Beverley,Turf,Good,Other,1005,1,12.0,12.0,,0.05002928525209427,0.0713418385065072,9,Class 5
